client,bank,context,label,count,mu_real,mu_cross,d,d_L1,d_L2,weighted_contribution,residual,residual_L1,residual_L2
66,B,gaussian_blur,7,1,"[0.014020737165994179, 0.012542099682694397, 0.13439825700987504, 0.04409020636254279, 0.10779621618127819, 0.06840324231921248, 0.13315976739566165, 0.46086036658190055, 0.020872356822072256, 0.0038567504787683227]","[0.044486033340797454, 0.11762681493745461, 0.1870857333485628, 0.11409426747534654, 0.056831527286341145, 0.09097864088037187, 0.1674374659857015, 0.12966178882818252, 0.07786077436872765, 0.013936953548513912]","[-0.030465296174803275, -0.10508471525476021, -0.052687476338687755, -0.07000406111280374, 0.05096468889493704, -0.022575398561159393, -0.034277698590039846, 0.331198577753718, -0.0569884175466554, -0.010080203069745589]",0.7643265332973103,0.3700962945989663,"[-0.001523264808740164, -0.005254235762738011, -0.002634373816934388, -0.0035002030556401872, 0.002548234444746852, -0.0011287699280579696, -0.0017138849295019925, 0.016559928887685902, -0.0028494208773327703, -0.0005040101534872795]","[0.004553894174651338, 0.035666780281960575, -0.02502982860512027, -0.02750824593054929, -0.001662668737508215, -0.012817159160216626, -0.03600732387350371, 0.007044185326349654, 0.05729316507810217, -0.0015327985541657776]",0.2091160497221276,0.08645288470490464
66,B,gaussian_blur,8,1,"[0.05873308543059573, 0.24076269184654195, 0.002538083203094094, 0.00079407655049301, 0.0005289053357529862, 0.0003433248976518252, 0.0003657936529399478, 0.000708232006199174, 0.6765996520557859, 0.018626155020945438]","[0.09354551652390164, 0.259169674004188, 0.06010907015059698, 0.030702294621557536, 0.015181072182146555, 0.018668652330796353, 0.03985908904080897, 0.011274307859288629, 0.4441650456015303, 0.027325277685184998]","[-0.03481243109330591, -0.01840698215764605, -0.057570986947502886, -0.029908218071064526, -0.01465216684639357, -0.018325327433144526, -0.03949329538786902, -0.010566075853089454, 0.23243460645425557, -0.00869912266423956]",0.4648692129085111,0.24916466316092928,"[-0.0017406215546652956, -0.0009203491078823026, -0.0028785493473751445, -0.0014954109035532263, -0.0007326083423196785, -0.0009162663716572264, -0.001974664769393451, -0.0005283037926544727, 0.011621730322712779, -0.000434956133211978]","[0.004553894174651338, 0.035666780281960575, -0.02502982860512027, -0.02750824593054929, -0.001662668737508215, -0.012817159160216626, -0.03600732387350371, 0.007044185326349654, 0.05729316507810217, -0.0015327985541657776]",0.2091160497221276,0.08645288470490464
66,B,gaussian_blur,9,18,"[0.05543885025260215, 0.48499560590914775, 0.03134034434438, 0.020857240173133187, 0.008504345209754682, 0.01030400499230829, 0.03848148877036747, 0.012505165947901676, 0.28873647694969606, 0.0488364774507086]","[0.046752427432539045, 0.43850520018405786, 0.05302579483416969, 0.04587127569686193, 0.012369117254127341, 0.022273030392865434, 0.07439123785326553, 0.022491210135325877, 0.23482441513556035, 0.049496291081226954]","[0.008686422820063107, 0.04649040572508989, -0.02168545048978969, -0.025014035523728745, -0.003864772044372659, -0.011969025400557144, -0.035909749082898054, -0.0099860441874242, 0.053912061814135714, -0.000659813630518355]",0.21817778071857757,0.08824479279142826,"[0.007817780538056797, 0.041841365152580905, -0.019516905440810722, -0.022512631971355872, -0.003478294839935393, -0.01077212286050143, -0.03231877417460825, -0.008987439768681781, 0.04852085563272215, -0.0005938322674665195]","[0.004553894174651338, 0.035666780281960575, -0.02502982860512027, -0.02750824593054929, -0.001662668737508215, -0.012817159160216626, -0.03600732387350371, 0.007044185326349654, 0.05729316507810217, -0.0015327985541657776]",0.2091160497221276,0.08645288470490464
67,A,clean,1,3,"[0.04097892213102903, 0.6580867435469208, 0.03579218084852065, 0.011683332689707698, 0.005205750463508987, 0.007254431806095379, 0.016148637507526174, 0.0036756459456375526, 0.19395978003171652, 0.027214575029337346]","[0.043810530092481446, 0.5442901162622915, 0.03400589978659687, 0.021833457784613784, 0.0076631753447191885, 0.01049179006094276, 0.06731273829444957, 0.008018410674053747, 0.2307291289593036, 0.03184475274054765]","[-0.0028316079614524176, 0.11379662728462925, 0.0017862810619237793, -0.010150125094906086, -0.0024574248812102018, -0.003237358254847381, -0.0511641007869234, -0.004342764728416194, -0.03676934892758707, -0.004630177711210302]",0.23116581669310607,0.13073053977939703,"[-0.0004247411942178626, 0.017069494092694388, 0.0002679421592885669, -0.0015225187642359129, -0.00036861373218153025, -0.00048560373822710714, -0.00767461511803851, -0.0006514147092624292, -0.0055154023391380605, -0.0006945266566815452]","[0.004952753099432716, -0.01182433258273552, 0.028206831832796347, 0.009147647767798153, -0.0014000761195622421, 0.009900073071042265, -0.013121777917580263, -0.013868744981418518, -0.006830430024661202, -0.005161944145111931]",0.10441461154213916,0.03976738199489562
67,A,clean,2,1,"[0.004678132746506293, 0.020822458554603556, 0.13010182298523643, 0.05025161594807685, 0.0554905564913385, 0.03473487469532085, 0.6663699748784975, 0.02829911071673588, 0.0067823545169867555, 0.002469098466697306]","[0.06169015300051418, 0.06251806853678316, 0.2923473071367322, 0.08614093298536367, 0.08188808744353328, 0.06874284145734429, 0.20371473369841306, 0.0430541272198625, 0.09216501915714823, 0.007738729364305472]","[-0.05701202025400788, -0.041695609982179596, -0.16224548415149576, -0.035889317037286816, -0.026397530952194777, -0.03400796676202344, 0.4626552411800844, -0.01475501650312662, -0.08538266464016148, -0.005269630897608166]",0.9253104823601688,0.5060034161229601,"[-0.002850601012700394, -0.00208478049910898, -0.008112274207574788, -0.0017944658518643409, -0.001319876547609739, -0.001700398338101172, 0.02313276205900422, -0.000737750825156331, -0.004269133232008074, -0.0002634815448804083]","[0.004952753099432716, -0.01182433258273552, 0.028206831832796347, 0.009147647767798153, -0.0014000761195622421, 0.009900073071042265, -0.013121777917580263, -0.013868744981418518, -0.006830430024661202, -0.005161944145111931]",0.10441461154213916,0.03976738199489562
67,A,clean,5,4,"[0.018192751478908895, 0.03333442036977821, 0.244713930240872, 0.21806661034235958, 0.03896113461059095, 0.2010520720333424, 0.14625561348540564, 0.06071177103370749, 0.035791403175737944, 0.0029202932292968463]","[0.026747099996809586, 0.07357144472205218, 0.19103969687039635, 0.16843856922272846, 0.046392040482025255, 0.16924794424961137, 0.21219944547539804, 0.04740163673540636, 0.05742519397535622, 0.007536928270216091]","[-0.008554348517900691, -0.04023702435227397, 0.053674233370475666, 0.04962804111963112, -0.007430905871434308, 0.03180412778373104, -0.0659438319899924, 0.013310134298301135, -0.021633790799618274, -0.0046166350409192446]",0.29683307314427787,0.11453324662625755,"[-0.0017108697035801382, -0.008047404870454794, 0.010734846674095133, 0.009925608223926225, -0.0014861811742868617, 0.006360825556746209, -0.01318876639799848, 0.002662026859660227, -0.004326758159923655, -0.0009233270081838489]","[0.004952753099432716, -0.01182433258273552, 0.028206831832796347, 0.009147647767798153, -0.0014000761195622421, 0.009900073071042265, -0.013121777917580263, -0.013868744981418518, -0.006830430024661202, -0.005161944145111931]",0.10441461154213916,0.03976738199489562
67,A,clean,7,11,"[0.05326020646678244, 0.08245783272766975, 0.2460790152006336, 0.12084268835222566, 0.06402485022008353, 0.10288790996455716, 0.1562266040903142, 0.10326005805011422, 0.0626310617019508, 0.008329773225668692]","[0.041335639694155955, 0.09974679397980268, 0.1955365695053628, 0.1141231948809684, 0.0597688811524007, 0.09117541241953918, 0.18102542559293971, 0.13015783152721522, 0.0746728424089822, 0.012457408838633187]","[0.011924566772626488, -0.01728896125213293, 0.050542445695270805, 0.0067194934712572485, 0.00425596906768283, 0.011712497545017977, -0.024798821502625523, -0.026897773477100997, -0.012041780707031394, -0.004127635612964494]",0.1703099451037107,0.06853176912209068,"[0.006558511724944569, -0.009508928688673113, 0.027798345132398945, 0.003695721409191487, 0.0023407829872255565, 0.006441873649759888, -0.01363935182644404, -0.01479377541240555, -0.006622979388867267, -0.002270199587130472]","[0.004952753099432716, -0.01182433258273552, 0.028206831832796347, 0.009147647767798153, -0.0014000761195622421, 0.009900073071042265, -0.013121777917580263, -0.013868744981418518, -0.006830430024661202, -0.005161944145111931]",0.10441461154213916,0.03976738199489562
67,A,clean,8,1,"[0.17532126454334263, 0.050370384175084854, 0.013250028929533232, 0.0015481241581238986, 0.004684936516448194, 0.0017333237257940264, 0.000529443388078618, 0.003248435884610486, 0.7437763783520387, 0.005537680326945351]","[0.10771219884361175, 0.23542463651894383, 0.06289058743776263, 0.024682069142509797, 0.016008689570641443, 0.01606580490850519, 0.03556557607014674, 0.010205053769698644, 0.4656995164465214, 0.025745867291658543]","[0.06760906569973088, -0.18505425234385897, -0.0496405585082294, -0.0231339449843859, -0.01132375305419325, -0.014332481182711165, -0.03503613268206812, -0.006956617885088157, 0.2780768619055173, -0.020208186964713194]",0.6913718552104963,0.34808060992865625,"[0.003380453284986544, -0.00925271261719295, -0.00248202792541147, -0.001156697249219295, -0.0005661876527096625, -0.0007166240591355583, -0.0017518066341034061, -0.00034783089425440786, 0.013903843095275864, -0.0010104093482356598]","[0.004952753099432716, -0.01182433258273552, 0.028206831832796347, 0.009147647767798153, -0.0014000761195622421, 0.009900073071042265, -0.013121777917580263, -0.013868744981418518, -0.006830430024661202, -0.005161944145111931]",0.10441461154213916,0.03976738199489562
67,A,brightness_dark,1,3,"[0.062959113856852, 0.6131775194380585, 0.05834303190842258, 0.013166028408064816, 0.005670616235278706, 0.0085033017866556, 0.013289879619438552, 0.0040319340127016766, 0.20295601201982003, 0.017902562714707547]","[0.050221313322557554, 0.5522960633775111, 0.03870633861723389, 0.026247447607684698, 0.007382429210314032, 0.012550654857110589, 0.06643480943520058, 0.007449717840116848, 0.21619108793224942, 0.022520137800021253]","[0.01273780053429445, 0.0608814560605474, 0.019636693291188688, -0.013081419199619882, -0.001711812975035326, -0.004047353070454989, -0.05314492981576203, -0.0034177838274151717, -0.013235075912429395, -0.004617575085313706]",0.18651189977206103,0.08647191406589856,"[0.0019106700801441673, 0.00913221840908211, 0.002945503993678303, -0.0019622128799429823, -0.0002567719462552989, -0.0006071029605682483, -0.007971739472364304, -0.0005126675741122757, -0.0019852613868644093, -0.0006926362627970559]","[0.011723162489506153, -0.015343112184319274, 0.024952827835088787, 0.0020911330928358174, -0.0017061876494733966, 0.0022375607587280383, -0.01788239375811157, -0.01065538543898395, 0.006872241969410678, -0.002289847114681347]",0.095753852291139,0.03864668412875707
67,A,brightness_dark,2,1,"[0.0051337524539660255, 0.014477337542920687, 0.1582168652047839, 0.09064468501950154, 0.05323294481502716, 0.06766440291283549, 0.5631459300176456, 0.037624374132741306, 0.008159359739845913, 0.0017003481607324798]","[0.0629828589928991, 0.06625750813483287, 0.2904911562749659, 0.09160190916954625, 0.07939614433466798, 0.07621845195402605, 0.18414025331888736, 0.04606195750975526, 0.09628024508406482, 0.006569515226354296]","[-0.057849106538933076, -0.051780170591912186, -0.13227429107018202, -0.0009572241500447054, -0.026163199519640815, -0.008554049041190559, 0.3790056766987582, -0.008437583377013953, -0.08812088534421891, -0.004869167065621816]",0.7580113533975162,0.4192711405750057,"[-0.002892455326946654, -0.0025890085295956094, -0.006613714553509101, -4.786120750223527e-05, -0.0013081599759820408, -0.00042770245205952796, 0.01895028383493791, -0.0004218791688506977, -0.004406044267210946, -0.0002434583532810908]","[0.011723162489506153, -0.015343112184319274, 0.024952827835088787, 0.0020911330928358174, -0.0017061876494733966, 0.0022375607587280383, -0.01788239375811157, -0.01065538543898395, 0.006872241969410678, -0.002289847114681347]",0.095753852291139,0.03864668412875707
67,A,brightness_dark,5,4,"[0.016581569652293588, 0.03513436282729863, 0.25102267008249024, 0.20247302951638751, 0.04618657489745594, 0.16573528949106883, 0.16255129542204624, 0.08150973462002914, 0.03537160169750078, 0.003433871793429077]","[0.027229307090075285, 0.07800503651236548, 0.19331842371992192, 0.16493095159731827, 0.052289887545748794, 0.13275842145327785, 0.22964031800165774, 0.05792246249444769, 0.05635741582747483, 0.0075477757577122485]","[-0.010647737437781697, -0.042870673685066855, 0.05770424636256832, 0.037542077919069244, -0.0061033126482928565, 0.032976868037790985, -0.0670890225796115, 0.023587272125581447, -0.02098581412997405, -0.004113903964283171]",0.3036209288900202,0.11545477835894266,"[-0.0021295474875563393, -0.008574134737013371, 0.011540849272513665, 0.007508415583813849, -0.0012206625296585713, 0.006595373607558197, -0.0134178045159223, 0.00471745442511629, -0.004197162825994811, -0.0008227807928566342]","[0.011723162489506153, -0.015343112184319274, 0.024952827835088787, 0.0020911330928358174, -0.0017061876494733966, 0.0022375607587280383, -0.01788239375811157, -0.01065538543898395, 0.006872241969410678, -0.002289847114681347]",0.095753852291139,0.03864668412875707
67,A,brightness_dark,7,11,"[0.05595133623291914, 0.1007683775286571, 0.2334603539183391, 0.11513472410150852, 0.06313345396436688, 0.0932774107164962, 0.14801980917440308, 0.10123297489790054, 0.07966609517273292, 0.009355464292676528]","[0.04219065845854736, 0.10406355968185252, 0.19861417618329316, 0.11927119952881941, 0.060233689799510534, 0.09816458013210695, 0.17288253171810525, 0.12675870969115466, 0.06910107058693223, 0.008719824219677947]","[0.013760677774371781, -0.0032951821531954223, 0.03484617773504595, -0.004136475427310896, 0.00289976416485635, -0.004887169415610751, -0.02486272254370217, -0.025525734793254123, 0.010565024585800692, 0.000635640072998581]",0.1254145686661467,0.053344315150410236,"[0.00756837277590448, -0.0018123501842574824, 0.01916539775427527, -0.0022750614850209926, 0.0015948702906709927, -0.0026879431785859133, -0.013674497399036195, -0.01403915413628977, 0.005810763522190381, 0.0003496020401492196]","[0.011723162489506153, -0.015343112184319274, 0.024952827835088787, 0.0020911330928358174, -0.0017061876494733966, 0.0022375607587280383, -0.01788239375811157, -0.01065538543898395, 0.006872241969410678, -0.002289847114681347]",0.095753852291139,0.03864668412875707
67,A,brightness_dark,8,1,"[0.2620951701268352, 0.05926013464573489, 0.019126118259741816, 0.001285068509483248, 0.005862271763161287, 0.0009538584051481799, 0.0013744512146954102, 0.0013227130900534876, 0.6428642224507404, 0.005855991534406275]","[0.11677272116762517, 0.289256877496433, 0.06083029089712873, 0.023928006879719493, 0.016171541528131085, 0.013655143557477404, 0.03674717532922967, 0.009305492787003237, 0.40986528390493027, 0.02346746645232196]","[0.14532244895921004, -0.2299967428506981, -0.04170417263738691, -0.022642938370236246, -0.010309269764969799, -0.012701285152329225, -0.03537272411453426, -0.00798277969694975, 0.2329989385458101, -0.017611474917915686]",0.7566427750100401,0.36393719794722673,"[0.007266122447960502, -0.011499837142534906, -0.0020852086318693458, -0.0011321469185118123, -0.00051546348824849, -0.0006350642576164613, -0.001768636205726713, -0.0003991389848474875, 0.011649946927290506, -0.0008805737458957843]","[0.011723162489506153, -0.015343112184319274, 0.024952827835088787, 0.0020911330928358174, -0.0017061876494733966, 0.0022375607587280383, -0.01788239375811157, -0.01065538543898395, 0.006872241969410678, -0.002289847114681347]",0.095753852291139,0.03864668412875707
