client,bank,target,estimator,quartile,L1,JS,top_class_agreement,spearman
2,B,clean,raw_hard_01,2,2.0,0.6931471805599453,0,-0.5063696835418334
2,B,clean,raw_soft_11,2,1.79228032571354,0.5535395029206567,0,-0.3146266024828463
2,B,clean,raw_hard_11,2,2.0,0.6931471805599453,0,-0.5063696835418334
2,B,clean,T015_zero_soft,2,1.79228032571354,0.5535395029206567,0,-0.3146266024828463
2,B,clean,T015_zero_hard,2,2.0,0.6931471805599453,0,-0.5063696835418334
2,B,brightness_dark,BBSE-H-01,2,1.5995814009077007,0.43219220166057015,0,-0.09274777915203365
2,B,brightness_dark,BBSE-H-11,2,1.5995814009077007,0.43219220166057015,0,-0.09274777915203365
2,B,brightness_dark,BBSE-S-01,2,0.32024701071829204,0.09067145043320157,1,0.248850568624199
2,B,brightness_dark,BBSE-S-11,2,0.32024701071829204,0.09067145043320157,1,0.248850568624199
2,B,brightness_dark,raw_soft_01,2,1.8180617880740355,0.5780434949752837,0,-0.4944132324730442
2,B,brightness_dark,raw_hard_01,2,2.0,0.6931471805599453,0,-0.6014065304058601
2,B,brightness_dark,raw_soft_11,2,1.8180617880740355,0.5780434949752837,0,-0.4944132324730442
2,B,brightness_dark,raw_hard_11,2,2.0,0.6931471805599453,0,-0.6014065304058601
2,B,brightness_dark,T015_zero_soft,2,1.7613800202349954,0.5555948220353366,0,-0.1797866299901979
2,B,brightness_dark,T015_zero_hard,2,2.0,0.6931471805599452,0,-0.32075014954979214
2,B,contrast_low,BBSE-H-01,2,2.0,0.6931471805599453,0,-0.32075014954979214
2,B,contrast_low,BBSE-H-11,2,2.0,0.6931471805599453,0,-0.32075014954979214
2,B,contrast_low,BBSE-S-01,2,0.5226293018346588,0.1291985670572735,1,0.15191090506255
2,B,contrast_low,BBSE-S-11,2,0.5226293018346588,0.1291985670572735,1,0.15191090506255
2,B,contrast_low,raw_soft_01,2,1.8068682042035478,0.5725278747739788,0,-0.42699324622672
2,B,contrast_low,raw_hard_01,2,2.0,0.6931471805599451,0,-0.5993291268567301
2,B,contrast_low,raw_soft_11,2,1.8068682042035478,0.5725278747739788,0,-0.42699324622672
2,B,contrast_low,raw_hard_11,2,2.0,0.6931471805599451,0,-0.5993291268567301
2,B,contrast_low,T015_zero_soft,2,1.7551745601294917,0.5475160341371998,0,-0.26967994498529685
2,B,contrast_low,T015_zero_hard,2,2.0,0.6931471805599453,0,-0.41666666666666674
2,B,gaussian_noise,BBSE-H-01,2,1.6413026890741538,0.4504281458651843,0,-0.21575848566842287
