representation,comparison,bank,context,salt,new_mean,baseline_mean,new_mean_exact,baseline_mean_exact,new_p90,baseline_p90,mean_delta_pp,relative_mean_reduction,clients_better,clients_equal,clients_worse
L,vs_T021_absolute,A,contrast_low,T013-S1,0.05765025879458825,0.030626300161539794,224229215774803284922117875878691475236943009493666395853431041772429926258778830437619705155572214270316209821119394903218419611245811378521458960763002539/3889474574151471621870147158057302931168337433228976535314028468713478335686318111159965470584370310873612375330000033407482555697384379840244005456672000000,2574299349354839781435499094543987857401845170137181805787784319282423767757478482428643678591413564492881866127469579561659116476692830712227849758627/84055185764411059534973396672410121989718109865613566219774884887391923264474993740774260352832886824694283169145732827076785944523550076951841376000000,0.25096424413639695,0.10249520968143375,2.702395863304846,-0.8823775150935431,14,61,25
L,vs_T021_absolute,A,contrast_low,T013-S2,0.05862192520854178,0.03444817504916588,442910249156100216167810916351899042122390200081638776545501157308768265512651238546992597514078754528850240351849479812189171910323536838856743018926643063609422804013/7555368534562626537011624738375465913214095702799170334402789184211368894991838468743743384660993362517967840818016179181500018610893067127650127933263253882816656000000,20488073049096272061779742255415702128456478646548577829973277630354650772472269801941884977368940602346190950770773959974139213672386821222224095936150007/594750607829147366001883919737723358411013125299315985790133462746301029060746148749541968216230337484467623352574792565277318216833583772029451773548800000,0.2515357528731706,0.12123559133735667,2.4173750159375906,-0.7017425487670718,16,56,28
L,vs_T021_absolute,A,contrast_low,T013-S3,0.057879414970843805,0.030102142170052498,1279547041104867200848577534843642504701747684119702733132345152220701403649577716194401501851057348493613583507478155435580751545371350744022202427921/22107117733470987839918896920363287971932677507406527352101766104035125640941034015510070998233916499244684232779399387823032030912250096695092304000000,5964499582986102919451871322804824997736711894819583241788277620916117091602524997020609475272644843490141601359427892036521544411/198142030865828594228466071108796345930858642581984261830933222347345787146672559670587300036812003657606490964553944973039576000000,0.24356589635873938,0.1020454563515636,2.77772728007913,-0.92276731150469,11,65,24
L,vs_T021_absolute,A,gaussian_noise,T013-S0,0.02762117935666098,0.016168456733987892,3306072384583501428188958307156580457967178592606868522930732554421036051749896270735793018291063182810785017294157216823711408207525659897487/119693382454584651630554367878840492915100209312183451917779785622297146608157502360523131209736785490764411349008839662917765578137821331200000,2161027945730557989518507130686873690761650861547498105331721958341422343315650470134772494263394084617589008176673331969627856750905097/133657032411005385282465397740306913196439118136309752074942617279894875170602696607154444751503675599234523339340279796197921129664000000,0.09475496763878369,0.06926528652178533,1.145272262267309,-0.7083374010951952,14,62,24
L,vs_T021_absolute,A,gaussian_noise,T013-S1,0.025979990240512042,0.016862576417283084,36014298919032784365962048581118192955586226308501353162237703213686331025123064324457188456796023318516261601160867262461455467936763998655567/1386232195841001052785927993006116710107346537658088780252656814479034609172120201819451988055644614401759508919229044566620597359566486256000000,5531595798109451589302691278057703707687897106286869768483292223052973989750682186589151613634815258104789754872757858179929/328039776438902491443646772791594853547390956954975307366077881259113838449185491999827862699973242233207007166055256592000000,0.09424074311778655,0.07560506574591928,0.9117413823228959,-0.5406892516071378,14,63,23
L,vs_T021_absolute,A,gaussian_noise,T013-S2,0.027300251613214737,0.016350346630632253,12137951118503033307037579132159136427374102493718761625057484246316682132160574930924679232957063848498499162173548497509780572657858471000001819619/444609496295910897603189766345950301304716124411037556111635204822344238707049907870614024243998041275191325066403712347068285196774481322470304000000,1089676333798024932179795195574335140415187505020507636144891255304024168774764207097086944392730848958452678320587685523409/66645457641645610616975226630719521106342957202387392162432243235548725649625433310461738796409833323291993996567937136000000,0.0939324432866377,0.07146787616220696,1.0949904982582483,-0.6697047610029206,15,61,24
L,vs_T021_absolute,A,gaussian_noise,T013-S3,0.02829391867634277,0.017542955831674374,1019744511156684097806282115028817956452373222961369608916675716288993198226661001894285056702336767844233745083687078359686191229/36041119748086258105615177589719403131457188813335238908549572705679387217811749898409223937910981026989746946592131162147248000000,82232496036579852601067552787136997039820889782594328322921220985202409655931782568726814776514903814906157703773055457201/4687493762488213024709623670543629684289847066059679550520547568404447084770002718779251734920994529087375660600183589200000,0.09701980925156671,0.07419262064278563,1.0750962844668397,-0.6128364540060681,15,62,23
L,vs_T021_absolute,A,gaussian_blur,T013-S0,0.039885648088083495,0.02534959526922785,310346503681924416729608031990818765731200854557524502790759445796002164649407426252241281588553363019836513263203095448579588408357876411478508754674815173/7780906630789976674967655419355064879829372064522026383152129651016068320392148161932684402246676822580777323433292329929745976060831603213800523309156000000,1064561271763951051044464766208704227791314217052265198416284429374807826721051640946251470637243753385415003633961632242848485750597203282191762575979271/41995197968948778290423268902002585613748623166887283090280291112997157935319780993348216130346373907162859229262267828704392533763620047373388286272000000,0.11951485262677791,0.08584512077113633,1.4536052818855643,-0.5734234674942174,13,63,24
L,vs_T021_absolute,A,gaussian_blur,T013-S1,0.03869741938503574,0.02505165764777396,2662449007060379578807657365395902862795684067233253698129803245174691666599258458926304740696534368582409688877472145711527093280545126246978369579011820729689077/68801719840004265484721813814284983130025047218183815060307292791647159066070629963334531649896954027385870452746383847422854812398369246654414411648366740368000000,68132118257700284535700662900467545002583421908057014938646970442006155124546376045862869373412685597963200243462159681046561520720894994198473/2719665070297428435756882835899144697452321840127699520693363266408955335058821222674826346777691987039711458431884717654303139124862975468000000,0.11539477233193564,0.0901297329580615,1.3645761737261783,-0.5447049424481624,14,60,26
L,vs_T021_absolute,A,gaussian_blur,T013-S2,0.039262958276589585,0.02489712401337674,1876411591481461511234452395578661632871566801191990783511354105761885398981057763482103850962463436136113730027191882069218395028885133135744713952409347799478085838721/47790886724912578805020310005965071135701923782476515194097260762723443953805370787195189883071472976594303057330266335600154415817555100775517879271944392762449632000000,117998353106363113543261070794495178448784560126426471661269237012837184063473497805231651282407840737775510826781547238535960236605697462698500808354426351719399/4739437094941764785324336189284137544255568522740842474752667469982325059829692117638461242036678416670416847961276955420775539719996330280014269198692346928000000,0.11217518158612709,0.09264411896839722,1.436583426321284,-0.5770077803160862,13,61,26
L,vs_T021_absolute,A,gaussian_blur,T013-S3,0.039785518986127234,0.024703113955803744,11988265774913678833754570325019447909525903476519907811847934862695039742236441011938846945120169430942674281349531016150083167629463723550152844697/301322342410409523467965795643509041376012781384162789337514536079652095660876705322096914495959498249884509556362370778988311031860107359931712000000,5065316850132207448232599596789055981152584821033208602361239385280423987418949427141624937896782387694151462212685810108169940666521561/205047706098694617667934692277621741760720019481333888824362057241574607822727020494785350562505572022947848218692032381310515107904000000,0.11560538395485498,0.08627483924046177,1.5082405030323487,-0.6105467131515228,15,62,23
