client,bank,context,max_error,iterations,updates,trace,converged,cap_hit,direct_KKT,objective,initial_objective,active_classes,clipped_coordinates,L1_change,differs_from_BBSE
60,A,gaussian_blur,0.0,0,0,"[{'active': [0], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,5.7717713020854974e-33,1,0,4.718447854656915e-16,False
60,B,clean,0.0,0,0,"[{'active': [0], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,1.5184753905278113e-32,1,0,2.998758648805241e-15,False
60,B,brightness_dark,0.0,0,0,"[{'active': [0], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,2.5292876847772996e-33,1,0,1.1622647289044608e-16,False
60,B,contrast_low,0.0,0,0,"[{'active': [0], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,6.142061426549325e-32,1,0,2.7977620220553948e-15,False
60,B,gaussian_noise,0.0,0,0,"[{'active': [0], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.0,1,0,0.0,False
60,B,gaussian_blur,0.0,0,0,"[{'active': [0], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,6.608347121678703e-33,1,0,6.661338147750939e-16,False
61,A,clean,1.887379141862766e-15,0,0,"[{'active': [0, 4, 5, 7], 'minimum': 0.05000000000000071, 'action': 'accept'}]",True,False,1.7763568394002505e-15,2.2183252303972136e-31,5.520196703099915e-32,4,0,8.090750291955828e-15,False
61,A,brightness_dark,2.3869795029440866e-15,0,0,"[{'active': [0, 4, 5, 7], 'minimum': 0.04999999999999971, 'action': 'accept'}]",True,False,8.881784197001252e-16,1.189517528229857e-31,1.7459758652085535e-32,4,0,1.3549677253215415e-14,False
61,A,contrast_low,1.5237811012980274e-14,0,0,"[{'active': [0, 4, 5, 7], 'minimum': 0.05000000000001015, 'action': 'accept'}]",True,False,1.7763568394002505e-15,9.791506078168698e-30,5.254177629531428e-33,4,0,3.184721005429954e-14,False
61,A,gaussian_noise,2.6367796834847468e-15,0,0,"[{'active': [0, 4, 5, 7], 'minimum': 0.050000000000000044, 'action': 'accept'}]",True,False,8.881784197001252e-16,9.271095733070962e-32,7.283927234983288e-33,4,0,4.721223412218478e-15,False
61,A,gaussian_blur,6.966649479522857e-15,0,0,"[{'active': [0, 4, 5, 7], 'minimum': 0.050000000000001654, 'action': 'accept'}]",True,False,2.2066639558751247e-16,4.471287107138016e-31,8.283906173295598e-32,4,0,1.2806885181978108e-14,False
61,B,clean,1.887379141862766e-15,0,0,"[{'active': [0, 4, 5, 7], 'minimum': 0.05000000000000071, 'action': 'accept'}]",True,False,1.7763568394002505e-15,2.2183252303972136e-31,5.520196703099915e-32,4,0,8.090750291955828e-15,False
61,B,brightness_dark,3.524958103184872e-15,0,0,"[{'active': [0, 4, 5, 7], 'minimum': 0.0499999999999996, 'action': 'accept'}]",True,False,1.7763568394002505e-15,3.0136590657906894e-31,1.1990418536579596e-32,4,0,1.1263807347156833e-14,False
61,B,contrast_low,6.744604874597826e-15,0,0,"[{'active': [0, 4, 5, 7], 'minimum': 0.050000000000004596, 'action': 'accept'}]",True,False,1.021405182655144e-14,7.470929014052212e-30,1.235604429945936e-32,4,0,1.4460654895742664e-14,False
61,B,gaussian_noise,3.1086244689504383e-15,0,0,"[{'active': [0, 4, 5, 7], 'minimum': 0.049999999999997935, 'action': 'accept'}]",True,False,3.1086244689504383e-15,7.142130642827778e-31,5.406145539205733e-33,4,0,7.672103693086758e-15,False
61,B,gaussian_blur,2.914335439641036e-15,0,0,"[{'active': [0, 4, 5, 7], 'minimum': 0.05000000000000024, 'action': 'accept'}]",True,False,1.7763568394002505e-15,3.0646510703338796e-31,5.657419211637505e-33,4,0,8.867906409193438e-15,False
62,A,clean,6.106226635438361e-16,0,0,"[{'active': [0, 5, 6, 9], 'minimum': 0.15000000000000002, 'action': 'accept'}]",True,False,4.440892098500626e-16,3.344497719049959e-32,2.3020881366503679e-32,4,0,3.071617034796266e-15,False
62,A,brightness_dark,4.163336342344337e-16,0,0,"[{'active': [0, 5, 6, 9], 'minimum': 0.15000000000000024, 'action': 'accept'}]",True,False,2.220446049250313e-16,1.6298182154376983e-32,2.1137081139649913e-32,4,0,4.315992008230296e-15,False
62,A,contrast_low,8.604228440844963e-16,0,0,"[{'active': [0, 5, 6, 9], 'minimum': 0.14999999999999913, 'action': 'accept'}]",True,False,5.551115123125783e-16,4.884790284729032e-32,3.1452843404274046e-32,4,0,5.3370006826623594e-15,False
62,A,gaussian_noise,6.106226635438361e-16,0,0,"[{'active': [0, 5, 6, 9], 'minimum': 0.14999999999999958, 'action': 'accept'}]",True,False,4.440892098500626e-16,2.8708393233522234e-32,1.1579653790628256e-32,4,0,1.5154544286133387e-15,False
62,A,gaussian_blur,1.27675647831893e-15,0,0,"[{'active': [0, 5, 6, 9], 'minimum': 0.14999999999999958, 'action': 'accept'}]",True,False,4.6930008232648937e-17,4.466953764763145e-32,8.642610625437721e-33,4,0,3.6012859361278515e-15,False
62,B,clean,6.106226635438361e-16,0,0,"[{'active': [0, 5, 6, 9], 'minimum': 0.15000000000000002, 'action': 'accept'}]",True,False,4.440892098500626e-16,3.344497719049959e-32,2.3020881366503679e-32,4,0,3.071617034796266e-15,False
62,B,brightness_dark,9.159339953157541e-16,0,0,"[{'active': [0, 5, 6, 9], 'minimum': 0.1500000000000009, 'action': 'accept'}]",True,False,4.440892098500626e-16,3.702600318084461e-32,4.5500094936148447e-32,4,0,2.9976021664879227e-15,False
62,B,contrast_low,1.1102230246251565e-15,0,0,"[{'active': [0, 5, 6, 9], 'minimum': 0.1499999999999999, 'action': 'accept'}]",True,False,4.440892098500626e-16,1.165082292060444e-31,1.3890769723892939e-32,4,0,3.728498991032818e-15,False
62,B,gaussian_noise,6.106226635438361e-16,0,0,"[{'active': [0, 5, 6, 9], 'minimum': 0.15000000000000002, 'action': 'accept'}]",True,False,4.893533024065574e-17,2.4248661706050541e-32,5.202418262276021e-32,4,0,4.061565898420364e-15,False
62,B,gaussian_blur,1.0547118733938987e-15,0,0,"[{'active': [0, 5, 6, 9], 'minimum': 0.14999999999999958, 'action': 'accept'}]",True,False,6.661338147750939e-16,9.759649993182318e-32,7.324552319747706e-33,4,0,4.563809647655555e-15,False
63,A,clean,4.274358644806853e-15,0,0,"[{'active': [3, 4, 6], 'minimum': 0.05000000000000249, 'action': 'accept'}]",True,False,1.7763568394002505e-15,3.5124147360762214e-31,1.1541737044848132e-31,3,0,7.112366251504909e-15,False
63,A,brightness_dark,6.38378239159465e-15,0,0,"[{'active': [3, 4, 6], 'minimum': 0.04999999999999716, 'action': 'accept'}]",True,False,2.220446049250313e-15,3.899831343033789e-31,1.687069492300147e-31,3,0,1.4664658376517537e-14,False
63,A,contrast_low,2.8449465006019636e-15,0,0,"[{'active': [3, 4, 6], 'minimum': 0.04999999999999716, 'action': 'accept'}]",True,False,4.440892098500626e-15,1.752116271539057e-30,6.638439777059754e-32,3,0,4.755917881738015e-15,False
63,A,gaussian_noise,1.0547118733938987e-15,0,0,"[{'active': [3, 4, 6], 'minimum': 0.05000000000000071, 'action': 'accept'}]",True,False,1.5543122344752192e-15,1.7825083488411489e-31,8.003593088421112e-32,3,0,5.974387651264124e-15,False
63,A,gaussian_blur,6.036837696399289e-15,0,0,"[{'active': [3, 4, 6], 'minimum': 0.05000000000000604, 'action': 'accept'}]",True,False,4.218847493575595e-15,1.5615680730334757e-30,1.2193543960401687e-32,3,0,1.2601031329495527e-14,False
63,B,clean,4.274358644806853e-15,0,0,"[{'active': [3, 4, 6], 'minimum': 0.05000000000000249, 'action': 'accept'}]",True,False,1.7763568394002505e-15,3.5124147360762214e-31,1.1541737044848132e-31,3,0,7.112366251504909e-15,False
63,B,brightness_dark,4.260480856999038e-15,0,0,"[{'active': [3, 4, 6], 'minimum': 0.05000000000000426, 'action': 'accept'}]",True,False,3.552713678800501e-15,1.0113915778655735e-30,2.6030146904608735e-32,3,0,4.476627402105749e-15,False
63,B,contrast_low,7.813194535799539e-15,0,0,"[{'active': [3, 4, 6], 'minimum': 0.050000000000007816, 'action': 'accept'}]",True,False,2.220446049250313e-15,5.547460648875147e-31,3.963240329503585e-32,3,0,1.4326040354006866e-14,False
63,B,gaussian_noise,7.813194535799539e-15,0,0,"[{'active': [3, 4, 6], 'minimum': 0.050000000000007816, 'action': 'accept'}]",True,False,3.1086244689504383e-15,9.404872632567422e-31,9.354753315030282e-32,3,0,1.2426171203117064e-14,False
63,B,gaussian_blur,2.4841240175987878e-15,0,0,"[{'active': [3, 4, 6], 'minimum': 0.05000000000000249, 'action': 'accept'}]",True,False,1.5543122344752192e-15,1.789444705906481e-31,2.9232005437152514e-32,3,0,2.7200464103316335e-15,False
64,A,clean,4.5477510646207975e-14,0,0,"[{'active': [1, 3, 5, 8, 9], 'minimum': 0.049999999999954525, 'action': 'accept'}]",True,False,1.7763568394002505e-14,5.403132813012259e-29,4.261120001956759e-33,5,0,1.3821929711888004e-13,False
64,A,brightness_dark,2.955830025186401e-13,0,0,"[{'active': [1, 3, 5, 8, 9], 'minimum': 0.04999999999984084, 'action': 'accept'}]",True,False,1.1368683772161603e-13,1.1130179778724676e-27,2.3375974700000075e-32,5,0,9.927992208098273e-13,False
64,A,contrast_low,1.0236256287043943e-13,0,0,"[{'active': [1, 3, 5, 8, 9], 'minimum': 0.04999999999989768, 'action': 'accept'}]",True,False,6.772360450213455e-14,7.72843722264052e-28,3.8869178322933956e-32,5,0,4.0849268412301853e-13,False
64,A,gaussian_noise,1.136590821460004e-14,0,0,"[{'active': [1, 3, 5, 8, 9], 'minimum': 0.05000000000001137, 'action': 'accept'}]",True,False,2.3092638912203256e-14,7.955894424082824e-29,5.464826217198782e-33,5,0,2.581268532253489e-14,False
64,A,gaussian_blur,4.241051954068098e-14,0,0,"[{'active': [1, 3, 5, 8, 9], 'minimum': 0.05000000000001137, 'action': 'accept'}]",True,False,2.930988785010413e-14,1.9208075124029627e-28,2.513338577425343e-31,5,0,1.1940845138066638e-13,False
64,B,clean,4.5477510646207975e-14,0,0,"[{'active': [1, 3, 5, 8, 9], 'minimum': 0.049999999999954525, 'action': 'accept'}]",True,False,1.7763568394002505e-14,5.403132813012259e-29,4.261120001956759e-33,5,0,1.3821929711888004e-13,False
64,B,brightness_dark,1.6053824936079764e-13,0,0,"[{'active': [1, 3, 5, 8, 9], 'minimum': 0.049999999999954525, 'action': 'accept'}]",True,False,7.57243266019081e-15,2.085118060098755e-28,2.396729537823772e-32,5,0,4.228704440183735e-13,False
64,B,contrast_low,4.576339307504895e-13,0,0,"[{'active': [1, 3, 5, 8, 9], 'minimum': 0.04999999999984084, 'action': 'accept'}]",True,False,8.615330671091215e-14,1.17455580303067e-27,1.880189108208039e-32,5,0,1.2650713809847502e-12,False
64,B,gaussian_noise,3.978761764500405e-14,0,0,"[{'active': [1, 3, 5, 8, 9], 'minimum': 0.04999999999998295, 'action': 'accept'}]",True,False,3.552713678800501e-14,1.4868862875799718e-28,3.430713176716669e-32,5,0,7.805413061921586e-14,False
64,B,gaussian_blur,5.399847236020605e-14,0,0,"[{'active': [1, 3, 5, 8, 9], 'minimum': 0.04999999999998295, 'action': 'accept'}]",True,False,4.796163466380676e-14,3.6187851107962544e-28,7.441913675733804e-32,5,0,1.4035796334712002e-13,False
65,A,clean,0.0,0,0,"[{'active': [5], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,1.7574110742533527e-32,1,0,2.5720166737149457e-15,False
65,A,brightness_dark,0.0,0,0,"[{'active': [5], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,9.202710173717524e-33,1,0,2.2944609175586574e-15,False
65,A,contrast_low,0.0,0,0,"[{'active': [5], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,4.337103956793912e-34,1,0,1.3600232051658168e-15,False
65,A,gaussian_noise,0.0,0,0,"[{'active': [5], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,1.2037062152420224e-33,1,0,2.636779683484747e-16,False
65,A,gaussian_blur,0.0,0,0,"[{'active': [5], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,3.1910251766066014e-32,1,0,3.497202527569243e-15,False
65,B,clean,0.0,0,0,"[{'active': [5], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,1.7574110742533527e-32,1,0,2.5720166737149457e-15,False
65,B,brightness_dark,0.0,0,0,"[{'active': [5], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,6.500389720499184e-33,1,0,1.6306400674181987e-15,False
65,B,contrast_low,0.0,0,0,"[{'active': [5], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,7.270761698254078e-33,1,0,1.7115938296304498e-15,False
65,B,gaussian_noise,0.0,0,0,"[{'active': [5], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,8.486128817456258e-34,1,0,3.191891195797325e-16,False
65,B,gaussian_blur,0.0,0,0,"[{'active': [5], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,6.934852432563102e-33,1,0,1.7763568394002505e-15,False
66,A,clean,1.1518563880486e-15,0,0,"[{'active': [7, 8, 9], 'minimum': 0.04999999999999993, 'action': 'accept'}]",True,False,4.440892098500626e-16,7.246311415756975e-32,4.9267695389855977e-32,3,0,1.815214645262131e-15,False
66,A,brightness_dark,1.1518563880486e-15,0,0,"[{'active': [7, 8, 9], 'minimum': 0.04999999999999977, 'action': 'accept'}]",True,False,1.3322676295501878e-15,2.7784097323493266e-31,9.06450965388005e-32,3,0,4.021089017314239e-15,False
66,A,contrast_low,7.077671781985373e-16,0,0,"[{'active': [7, 8, 9], 'minimum': 0.0499999999999996, 'action': 'accept'}]",True,False,2.220446049250313e-16,2.8124595719129854e-32,9.214371077677682e-33,3,0,2.6460315420232896e-15,False
66,A,gaussian_noise,6.245004513516506e-16,0,0,"[{'active': [7, 8, 9], 'minimum': 0.04999999999999938, 'action': 'accept'}]",True,False,7.771561172376096e-16,1.548944204101125e-31,9.57096904394313e-33,3,0,2.4980018054066022e-15,False
66,A,gaussian_blur,7.077671781985373e-16,0,0,"[{'active': [7, 8, 9], 'minimum': 0.05000000000000049, 'action': 'accept'}]",True,False,6.661338147750939e-16,4.575889177242548e-32,1.2625223101842857e-31,3,0,3.637962946762789e-15,False
66,B,clean,1.1518563880486e-15,0,0,"[{'active': [7, 8, 9], 'minimum': 0.04999999999999993, 'action': 'accept'}]",True,False,4.440892098500626e-16,7.246311415756975e-32,4.9267695389855977e-32,3,0,1.815214645262131e-15,False
66,B,brightness_dark,1.887379141862766e-15,0,0,"[{'active': [7, 8, 9], 'minimum': 0.050000000000000266, 'action': 'accept'}]",True,False,8.881784197001252e-16,1.9690226268929003e-31,9.623781654136874e-32,3,0,5.613565168260948e-15,False
66,B,contrast_low,7.771561172376096e-16,0,0,"[{'active': [7, 8, 9], 'minimum': 0.04999999999999938, 'action': 'accept'}]",True,False,1.8514763049663636e-17,1.0598633225206007e-32,1.1782478287896536e-31,3,0,3.694267114440208e-15,False
66,B,gaussian_noise,1.1518563880486e-15,0,0,"[{'active': [7, 8, 9], 'minimum': 0.0499999999999996, 'action': 'accept'}]",True,False,2.220446049250313e-16,6.177570759898964e-32,1.971219390735717e-32,3,0,2.7200464103316335e-15,False
66,B,gaussian_blur,6.245004513516506e-16,0,0,"[{'active': [7, 8, 9], 'minimum': 0.04999999999999938, 'action': 'accept'}]",True,False,8.881784197001252e-16,7.023625765937201e-32,6.489481132923553e-33,3,0,2.4646951146678474e-15,False
67,A,clean,1.817990202823694e-15,0,0,"[{'active': [1, 2, 5, 7, 8], 'minimum': 0.04999999999999982, 'action': 'accept'}]",True,False,2.220446049250313e-15,4.397755703714419e-31,8.62455503220909e-33,5,0,4.644432986348571e-15,False
67,A,brightness_dark,2.3869795029440866e-15,0,0,"[{'active': [1, 2, 5, 7, 8], 'minimum': 0.04999999999999938, 'action': 'accept'}]",True,False,2.7755575615628914e-15,6.05513879148116e-31,2.2364861479196776e-32,5,0,5.7047620595694425e-15,False
67,A,contrast_low,8.174017018802715e-15,0,0,"[{'active': [1, 2, 5, 7, 8], 'minimum': 0.04999999999999183, 'action': 'accept'}]",True,False,4.6629367034256575e-15,2.407966135343056e-30,4.077103414301635e-32,5,0,2.314418498120371e-14,False
67,A,gaussian_noise,3.552713678800501e-15,0,0,"[{'active': [1, 2, 5, 7, 8], 'minimum': 0.04999999999999827, 'action': 'accept'}]",True,False,7.771561172376096e-16,1.1574598224524239e-30,2.30931037394182e-32,5,0,1.1379786002407855e-14,False
67,A,gaussian_blur,3.1086244689504383e-15,0,0,"[{'active': [1, 2, 5, 7, 8], 'minimum': 0.0499999999999976, 'action': 'accept'}]",True,False,2.220446049250313e-16,1.2574516977525787e-31,2.91056162845521e-32,5,0,7.795351665760921e-15,False
67,B,clean,1.817990202823694e-15,0,0,"[{'active': [1, 2, 5, 7, 8], 'minimum': 0.04999999999999982, 'action': 'accept'}]",True,False,2.220446049250313e-15,4.397755703714419e-31,8.62455503220909e-33,5,0,4.644432986348571e-15,False
67,B,brightness_dark,3.469446951953614e-15,0,0,"[{'active': [1, 2, 5, 7, 8], 'minimum': 0.04999999999999982, 'action': 'accept'}]",True,False,6.996766880402974e-16,1.8331783619717618e-30,1.5529314809391142e-32,5,0,1.1382759814080959e-14,False
67,B,contrast_low,6.925016116099414e-15,0,0,"[{'active': [1, 2, 5, 7, 8], 'minimum': 0.04999999999999938, 'action': 'accept'}]",True,False,4.440892098500626e-15,1.6042514954259578e-30,2.2192129637309546e-31,5,0,9.534040223968532e-15,False
67,B,gaussian_noise,1.3322676295501878e-15,0,0,"[{'active': [1, 2, 5, 7, 8], 'minimum': 0.0499999999999996, 'action': 'accept'}]",True,False,1.626469045192378e-16,1.1952802717353283e-31,5.500937403656042e-32,5,0,5.340965764893164e-15,False
67,B,gaussian_blur,3.4416913763379853e-15,0,0,"[{'active': [1, 2, 5, 7, 8], 'minimum': 0.04999999999999982, 'action': 'accept'}]",True,False,2.6645352591003757e-15,8.322184030940295e-31,3.9391285893795183e-32,5,0,9.238641597773625e-15,False
68,A,clean,1.1879386363489175e-14,0,0,"[{'active': [1, 7, 9], 'minimum': 0.19999999999999885, 'action': 'accept'}]",True,False,1.4654943925052066e-14,3.264482552097961e-29,7.785571800185401e-32,3,0,1.458277942845143e-14,False
68,A,brightness_dark,7.438494264988549e-15,0,0,"[{'active': [1, 7, 9], 'minimum': 0.19999999999999396, 'action': 'accept'}]",True,False,1.7763568394002505e-14,3.1829687709079865e-29,1.4697854741212715e-31,3,0,1.7583157152500917e-14,False
68,A,contrast_low,3.1252778143198157e-14,0,0,"[{'active': [1, 7, 9], 'minimum': 0.19999999999999174, 'action': 'accept'}]",True,False,4.859270577338503e-16,1.8202024089714528e-30,1.3146277429765748e-31,3,0,6.735088677243896e-14,False
68,A,gaussian_noise,6.050715484207103e-15,0,0,"[{'active': [1, 7, 9], 'minimum': 0.1999999999999993, 'action': 'accept'}]",True,False,8.881784197001252e-16,2.0547265094181323e-31,1.8952354358985643e-32,3,0,1.2362333379201117e-14,False
68,A,gaussian_blur,3.091971123581061e-14,0,0,"[{'active': [1, 7, 9], 'minimum': 0.20000000000000417, 'action': 'accept'}]",True,False,1.2878587085651816e-14,2.415463419504691e-29,2.1907453117404808e-33,3,0,4.9932280532516415e-14,False
68,B,clean,1.1879386363489175e-14,0,0,"[{'active': [1, 7, 9], 'minimum': 0.19999999999999885, 'action': 'accept'}]",True,False,1.4654943925052066e-14,3.264482552097961e-29,7.785571800185401e-32,3,0,1.458277942845143e-14,False
68,B,brightness_dark,3.3584246494910985e-14,0,0,"[{'active': [1, 7, 9], 'minimum': 0.20000000000000595, 'action': 'accept'}]",True,False,4.440892098500626e-16,1.1945159182886496e-30,3.063432317790947e-33,3,0,6.872280522429719e-14,False
68,B,contrast_low,4.030109579389318e-14,0,0,"[{'active': [1, 7, 9], 'minimum': 0.19999999999999396, 'action': 'accept'}]",True,False,1.7763568394002505e-14,5.196252879041551e-29,9.399741834824953e-32,3,0,7.410183577860608e-14,False
68,B,gaussian_noise,7.66053886991358e-15,0,0,"[{'active': [1, 7, 9], 'minimum': 0.1999999999999984, 'action': 'accept'}]",True,False,3.552713678800501e-15,4.167020268580214e-30,6.211124070648836e-33,3,0,1.2505869355956229e-14,False
68,B,gaussian_blur,1.3489209749195652e-14,0,0,"[{'active': [1, 7, 9], 'minimum': 0.19999999999999396, 'action': 'accept'}]",True,False,5.329070518200751e-15,1.1469586894306525e-29,9.057889269696219e-33,3,0,2.2515322939398176e-14,False
69,A,clean,1.3322676295501878e-15,0,0,"[{'active': [2, 5, 7], 'minimum': 0.04999999999999982, 'action': 'accept'}]",True,False,1.3322676295501878e-15,1.4835077249750305e-31,9.763562038381854e-33,3,0,2.4397150966137817e-15,False
69,A,brightness_dark,6.036837696399289e-15,0,0,"[{'active': [2, 5, 7], 'minimum': 0.05000000000000604, 'action': 'accept'}]",True,False,1.3322676295501878e-15,3.777531029983277e-31,4.1422540132016096e-33,3,0,1.0955125695488733e-14,False
