client,bank,context,ROT_SCORE,direction_errors,direction_ranks,current_state,current_tie_mask,clean_surrogate_state,clean_surrogate_tie_mask
19,B,contrast_low,"[0.43102435255345395, 0.4848047699520517, 0.44252284527899594, 0.438535716887531, 0.43319607220906775]","[[0.48137946972261575, 0.3806692353842921], [0.6241351695634372, 0.34547437034066625], [0.49902762971343434, 0.38601806084455753], [0.4992765613142229, 0.3777948724608392], [0.4819471406153245, 0.38444500380281105]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",0,1,2,4
19,B,gaussian_noise,"[0.3417796583055429, 0.2911650881847042, 0.29422986747148044, 0.3418242085426525, 0.3226886377368682]","[[0.33472394766445634, 0.3488353689466294], [0.3112162328421577, 0.27111394352725077], [0.27058259799887496, 0.3178771369440859], [0.3293978305810565, 0.35425058650424857], [0.3134325956359524, 0.33194467983778403]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
19,B,gaussian_blur,"[0.3766025228330908, 0.4066902201586794, 0.34328987035739456, 0.37285434553982133, 0.36108823246407074]","[[0.4239732413790991, 0.3292318042870825], [0.5053855458584776, 0.3079948944588812], [0.38915641123714073, 0.2974233294776483], [0.41575513285796434, 0.32995355822167827], [0.4013703014087901, 0.3208061635193514]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
20,A,clean,"[0.2771535949926441, 0.30611336782539894, 0.28455901200760647, 0.27912091577557036, 0.2851909803999102]","[[0.24136102510369756, 0.3129461648815906], [0.25985802401339325, 0.35236871163740463], [0.21450552985501598, 0.35461249416019697], [0.24711969224853841, 0.3111221393026023], [0.23084154139009616, 0.33954041940972424]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",0,1,0,1
20,A,brightness_dark,"[0.24329747653603429, 0.278707835789037, 0.2501606151212679, 0.2511312433350625, 0.2557127972561239]","[[0.21344767879544896, 0.2731472742766196], [0.23174131178442064, 0.32567435979365333], [0.2107548156100353, 0.28956641463250055], [0.21683980780019185, 0.2854226788699331], [0.2166221879679719, 0.2948034065442759]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",0,1,0,1
20,A,contrast_low,"[0.41073126167112906, 0.4184656522286452, 0.347130577066354, 0.4021704047019947, 0.3867270427771158]","[[0.4783900632686742, 0.34307246007358383], [0.3931659991530407, 0.44376530530424974], [0.3378624254624177, 0.3563987286702902], [0.4029838668935211, 0.4013569425104683], [0.4309506418715542, 0.3425034436826774]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,0,1
20,A,gaussian_noise,"[0.3261281888481674, 0.3521455750765259, 0.3023848848523263, 0.32765922762872673, 0.3206655797035787]","[[0.2604696587700134, 0.39178671892632144], [0.2642680744806808, 0.440023075672371], [0.23760270018026936, 0.36716706952438316], [0.2586376967507598, 0.39668075850669365], [0.25521185731354806, 0.38611930209360923]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,0,1
20,A,gaussian_blur,"[0.3585883786308777, 0.3879162714887886, 0.3634094149941158, 0.36573541153184674, 0.3621381832042498]","[[0.39962040798109233, 0.3175563492806631], [0.3804908238756237, 0.3953417191019534], [0.35830367957559456, 0.368515150412637], [0.3843860159857338, 0.34708480707795974], [0.38936507600495995, 0.3349112904035396]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",0,1,0,1
20,B,clean,"[0.2771535949926441, 0.3012924961626803, 0.2866416884888812, 0.27624548187305803, 0.28509973305687]","[[0.24136102510369756, 0.3129461648815906], [0.2581486708338777, 0.3444363214914829], [0.21220427492300944, 0.36107910205475297], [0.24951090229176187, 0.3029800614543542], [0.2310639491583956, 0.33913551695534433]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,3,8
20,B,brightness_dark,"[0.24329747653603429, 0.27429747846361696, 0.24575813665337157, 0.2498260071749865, 0.2558932516393877]","[[0.21344767879544896, 0.2731472742766196], [0.2324657416234485, 0.31612921530378546], [0.2084522365445512, 0.28306403676219194], [0.21335235456985585, 0.2862996597801171], [0.2178609330019909, 0.2939255702767845]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",0,1,3,8
20,B,contrast_low,"[0.41073126167112906, 0.4091898522175379, 0.34608678259816117, 0.39348194762240185, 0.3867242108244566]","[[0.4783900632686742, 0.34307246007358383], [0.38318274348256937, 0.4351969609525065], [0.3396276423886623, 0.35254592280766], [0.4167710446994383, 0.3701928505453654], [0.43480655965268794, 0.3386418619962253]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,3,8
20,B,gaussian_noise,"[0.3261281888481674, 0.3539089152835867, 0.2961146794217253, 0.3267998463313124, 0.3202226790452892]","[[0.2604696587700134, 0.39178671892632144], [0.2682457772421617, 0.4395720533250117], [0.23200026855860947, 0.3602290902848411], [0.2601342734386852, 0.3934654192239396], [0.2544815980788117, 0.3859637600117667]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,3,8
20,B,gaussian_blur,"[0.3585883786308777, 0.3863267739817974, 0.36621266957814047, 0.36138528976663814, 0.36145208224629854]","[[0.39962040798109233, 0.3175563492806631], [0.37597272325525005, 0.39668082470834476], [0.3503679322575212, 0.3820574068987598], [0.3848400109238552, 0.33793056860942106], [0.38680307397725155, 0.3361010905153456]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",0,1,3,8
21,A,clean,"[0.40283512684235623, 0.3602877526432624, 0.396706572300346, 0.39061954644294494, 0.39793095896290187]","[[0.37070676721586693, 0.43496348646884553], [0.3988300980640535, 0.32174540722247136], [0.3941323095566157, 0.39928083504407624], [0.35114091968011596, 0.4300981732057739], [0.3769962885125822, 0.4188656294132215]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
21,A,brightness_dark,"[0.4298971578872879, 0.41303882254334284, 0.41690071754580293, 0.44320128603827197, 0.4623466106552291]","[[0.3774297942126869, 0.4823645215618889], [0.38478136369064747, 0.4412962813960382], [0.3900638786468203, 0.4437375564447855], [0.40556970489055244, 0.4808328671859915], [0.39141303399899124, 0.5332801873114669]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
21,A,contrast_low,"[0.5661397057126464, 0.5051058092648899, 0.5886174030927387, 0.7239591279073301, 0.5532640171130944]","[[0.37622632254313254, 0.7560530888821602], [0.4273084771085921, 0.5829031414211876], [0.4358791811360366, 0.7413556250494407], [0.39890460884665757, 1.0490136469680025], [0.38392787860261507, 0.7226001556235737]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
21,A,gaussian_noise,"[0.2791538356314577, 0.2888750362062414, 0.30124235216987927, 0.2736866622093894, 0.27923118245106143]","[[0.31974139145142394, 0.23856627981149137], [0.33861151619493823, 0.23913855621754454], [0.34772515680990834, 0.2547595475298502], [0.3081762702919123, 0.23919705412686657], [0.3266241877022464, 0.23183817719987646]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,1,2
21,A,gaussian_blur,"[0.4333304939617171, 0.3860595106118422, 0.47075147127966444, 0.420231778508592, 0.4566332455595471]","[[0.32127663525323175, 0.5453843526702025], [0.3739151964873949, 0.39820382473628946], [0.3843285179485711, 0.5571744246107577], [0.29254788079532135, 0.5479156762218627], [0.3570449674244657, 0.5562215236946285]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
21,B,clean,"[0.40283512684235623, 0.3566562688834955, 0.39950718464644436, 0.38927826898588136, 0.40038460954654675]","[[0.37070676721586693, 0.43496348646884553], [0.3942214982103187, 0.3190910395566723], [0.38178727091241793, 0.4172270983804708], [0.350695995340901, 0.42786054263086176], [0.3796654347079387, 0.4211037843851548]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
21,B,brightness_dark,"[0.4298971578872879, 0.4113115232781508, 0.413637075505757, 0.43111180735531635, 0.4615367202193278]","[[0.3774297942126869, 0.4823645215618889], [0.3845223592995891, 0.4381006872567125], [0.3777691607462689, 0.44950499026524515], [0.4058947942907147, 0.456328820419918], [0.391461485241473, 0.5316119551971825]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
21,B,contrast_low,"[0.5661397057126464, 0.5079543472356471, 0.6108272637168486, 0.6799260234409727, 0.5545986932597733]","[[0.37622632254313254, 0.7560530888821602], [0.427843607014618, 0.5880650874566763], [0.4516860805498618, 0.7699684468838355], [0.3679032862297717, 0.9919487606521737], [0.3846396480295503, 0.7245577384899962]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
21,B,gaussian_noise,"[0.2791538356314577, 0.2884615587388798, 0.3029264568142779, 0.27416800278232123, 0.2803745544853797]","[[0.31974139145142394, 0.23856627981149137], [0.3353133558552847, 0.2416097616224749], [0.34572578495183925, 0.2601271286767165], [0.30643432509334967, 0.24190168047129285], [0.328693626547597, 0.23205548242316235]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,1,2
21,B,gaussian_blur,"[0.4333304939617171, 0.3738577938716946, 0.46892088928391334, 0.415961734760939, 0.4585870723715848]","[[0.32127663525323175, 0.5453843526702025], [0.3682302034419558, 0.37948538430143336], [0.37473482139183356, 0.5631069571759931], [0.2923599382544932, 0.5395635312673848], [0.3583344204174736, 0.558839724325696]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
22,A,clean,"[0.5546753500026951, 0.5114640629360141, 0.5480272145004231, 0.5571642561822179, 0.5383834571037331]","[[0.420886586620776, 0.6884641133846141], [0.548998800076248, 0.4739293257957802], [0.41010397180186847, 0.6859504571989777], [0.42310319116270606, 0.6912253212017296], [0.417836978241039, 0.6589299359664273]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
22,A,brightness_dark,"[0.3955399774019026, 0.40330535201090023, 0.37370988839535707, 0.3893351735473766, 0.39744314892388316]","[[0.3540980233415823, 0.4369819314622229], [0.3469235589609208, 0.45968714506087965], [0.3116159550087123, 0.43580382178200183], [0.3385174143747095, 0.44015293272004374], [0.34097895862427285, 0.45390733922349347]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,1,2
22,A,contrast_low,"[1.8861498537821795, 0.6882142291912139, 1.3485600521633831, 1.2534360274341467, 1.4152132343251993]","[[0.41577618019489704, 3.356523527369462], [0.39209558693063445, 0.9843328714517933], [0.39658570143635796, 2.3005344028904084], [0.4717247235247096, 2.035147331343584], [0.40870523632995787, 2.421721232320441]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
22,A,gaussian_noise,"[0.5540047901857368, 0.5127540361718063, 0.44870798904472015, 0.5539157890033798, 0.5237329879269822]","[[0.4365340977807156, 0.6714754825907581], [0.5270912154104287, 0.4984168569331838], [0.4133910629108935, 0.4840249151785468], [0.4417025766406164, 0.6661290013661432], [0.4321423566073778, 0.6153236192465865]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,1,2
22,A,gaussian_blur,"[0.5824865114660907, 0.5390460030389775, 0.6208595257983343, 0.6082321227517468, 0.6007420476709068]","[[0.4719554698565707, 0.6930175530756106], [0.5354291627503205, 0.5426628433276346], [0.47008859800409386, 0.7716304535925748], [0.44332550217055255, 0.773138743332941], [0.48121554306293746, 0.7202685522788761]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
22,B,clean,"[0.5546753500026951, 0.5108412094518154, 0.49771700794396184, 0.561709372798999, 0.5340295414824174]","[[0.420886586620776, 0.6884641133846141], [0.5473118237588163, 0.47437059514481456], [0.38618330096405684, 0.6092507149238668], [0.42860306240868795, 0.6948156831893101], [0.41738104531202647, 0.6506780376528083]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
22,B,brightness_dark,"[0.3955399774019026, 0.40205448661359444, 0.37815623637440016, 0.39296038976875236, 0.3947466289026312]","[[0.3540980233415823, 0.4369819314622229], [0.34892367403676844, 0.4551852991904205], [0.30380280372480317, 0.45250966902399714], [0.3424010357850654, 0.44351974375243924], [0.3402067392777375, 0.4492865185275249]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
22,B,contrast_low,"[1.8861498537821795, 0.7180791220238449, 1.2534094049435582, 1.3190984992075443, 1.38827205793612]","[[0.41577618019489704, 3.356523527369462], [0.3869239758314226, 1.0492342682162672], [0.40395931525062434, 2.1028594946364922], [0.45121150982345826, 2.1869854885916302], [0.40779484292518103, 2.368749272947059]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
22,B,gaussian_noise,"[0.5540047901857368, 0.5162049906932957, 0.42175856829674896, 0.5535610875659325, 0.518182829416238]","[[0.4365340977807156, 0.6714754825907581], [0.5295195899857518, 0.5028903914008398], [0.3856343485833732, 0.4578827880101247], [0.4440798281960804, 0.6630423469357845], [0.42956170764510426, 0.606803951187372]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
22,B,gaussian_blur,"[0.5824865114660907, 0.5329752181214202, 0.582588309426209, 0.6258535494582789, 0.5972308600318575]","[[0.4719554698565707, 0.6930175530756106], [0.5294441367426648, 0.5365062995001756], [0.46136310602439634, 0.7038135128280217], [0.4518898805883831, 0.7998172183281745], [0.4809635790996894, 0.7134981409640256]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
23,A,clean,"[0.5046865426133762, 0.42028723344221586, 0.4774400273953595, 0.49235157130049084, 0.5068990602831847]","[[0.7043073129563965, 0.30506577227035586], [0.562618602875235, 0.2779558640091967], [0.6780311876899778, 0.2768488671007412], [0.6736810738887629, 0.3110220687122188], [0.7184003533734291, 0.29539776719294014]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
23,A,brightness_dark,"[0.5451800479604622, 0.5130090511048423, 0.5205728330541297, 0.5566797075620704, 0.5549670215944222]","[[0.7577496891136971, 0.33261040680722714], [0.6823692559790798, 0.3436488462306047], [0.7344255761058367, 0.30672009000242273], [0.7682504924320238, 0.345108922692117], [0.7808321550179018, 0.32910188817094277]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
23,A,contrast_low,"[0.5890551972127857, 0.5189624511527744, 0.5681005241952554, 0.5768396434442109, 0.5919796613204322]","[[0.8210307962508356, 0.35707959817473567], [0.6644969820529247, 0.37342792025262417], [0.810952311557339, 0.3252487368331717], [0.8005313665647116, 0.3531479203237101], [0.8326238843251982, 0.35133543831566627]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
23,A,gaussian_noise,"[0.46439627138791006, 0.3727647831089077, 0.43658295457475227, 0.4622937631664483, 0.4589225132696282]","[[0.6095248576417154, 0.3192676851341048], [0.4647211337021096, 0.28080843251570586], [0.5776374135838628, 0.2955284955656418], [0.5881703089729171, 0.33641721735997954], [0.6188056716654412, 0.2990393548738151]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
23,A,gaussian_blur,"[0.6558977387101791, 0.5624055194438601, 0.6395340512204601, 0.6220096694934842, 0.6663766175541551]","[[0.8289420780688598, 0.4828533993514984], [0.7511113402518687, 0.3736996986358515], [0.815328024102939, 0.46374007833798137], [0.8004971546122898, 0.44352218437467866], [0.8327986084022501, 0.49995462670606017]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
23,B,clean,"[0.5046865426133762, 0.42574922507554275, 0.46635428846862587, 0.4931120629925953, 0.5065934859547481]","[[0.7043073129563965, 0.30506577227035586], [0.5718845154628276, 0.2796139346882579], [0.6583602480748303, 0.27434832886242144], [0.6760522830030007, 0.3101718429821899], [0.7181294735623135, 0.29505749834718265]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
23,B,brightness_dark,"[0.5451800479604622, 0.5132591753688971, 0.5059289622435115, 0.5631701094885273, 0.555980136802074]","[[0.7577496891136971, 0.33261040680722714], [0.6829416701579806, 0.34357668057981355], [0.704364060071037, 0.3074938644159858], [0.7779919250289811, 0.3483482939480736], [0.7830122780836487, 0.3289479955204993]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,1,2
23,B,contrast_low,"[0.5890551972127857, 0.5260158290176683, 0.5709197796477139, 0.5860254126492321, 0.5934333446558415]","[[0.8210307962508356, 0.35707959817473567], [0.6802317259150399, 0.37179993212029666], [0.8131703427255579, 0.3286692165698698], [0.8108468340638144, 0.36120399123464975], [0.8343524499175967, 0.3525142393940862]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
23,B,gaussian_noise,"[0.46439627138791006, 0.376897288261722, 0.4271065806575821, 0.4601905648777298, 0.4600821010983667]","[[0.6095248576417154, 0.3192676851341048], [0.4745540637442806, 0.2792405127791633], [0.5597050833664879, 0.29450807794867623], [0.586636281099363, 0.3337448486560966], [0.6213235782589722, 0.29884062393776123]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
23,B,gaussian_blur,"[0.6558977387101791, 0.5630319067203007, 0.625057723033366, 0.6262075904516448, 0.6655171628509233]","[[0.8289420780688598, 0.4828533993514984], [0.7579155543326695, 0.3681482591079318], [0.7975557244431519, 0.45255972162358005], [0.7996521672589991, 0.45276301364429034], [0.8338864039949792, 0.4971479217068676]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
24,A,clean,"[0.20971506991850547, 0.20556126134132857, 0.21240964170374604, 0.20730838706171006, 0.20918114929537734]","[[0.2231948555102444, 0.19623528432676657], [0.22008045173019147, 0.19104207095246567], [0.23466896033814702, 0.1901503230693451], [0.22330874578682747, 0.19130802833659266], [0.22720438909085025, 0.19115790949990444]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
24,A,brightness_dark,"[0.25635815643023513, 0.2521378574056499, 0.2814803409384056, 0.2543567408055186, 0.2691829709799612]","[[0.2883035440431354, 0.22441276881733482], [0.3071377834721455, 0.19713793133915433], [0.3573423702080576, 0.2056183116687537], [0.2768807090367999, 0.2318327725742373], [0.3212519031172629, 0.21711403884265948]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
24,A,contrast_low,"[0.24550854401088046, 0.24177669601490112, 0.24541185245687488, 0.24066431965763524, 0.24461968767435055]","[[0.2314079627708286, 0.2596091252509323], [0.22492716002164537, 0.2586262320081569], [0.24603231125861721, 0.24479139365513256], [0.2281800098222302, 0.2531486294930403], [0.23224344350270307, 0.256995931845998]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,1,2
