client,bank,context,label,count,weight,delta_d,delta_L1,delta_L2
36,B,brightness_dark,1,2,0.1,"[-0.0006059407246634119, -0.029333838813838886, -0.002350943117320148, 0.0020131068177497054, -0.00638464104246507, 0.005700392355987825, -0.002559250508534193, -0.014266381918058034, 0.0393403708108597, 0.008447126140282485]",0.11100199224975944,0.05265716515665343
36,B,brightness_dark,6,1,0.05,"[-0.008484274957879826, -0.018574597878569327, -0.07024386323246243, -0.08345356212743135, -0.011533192698249123, -0.07385412711347464, 0.32103079393548883, -0.009113997450583295, -0.04698252483695517, 0.001209346360116709]",0.6444802805912107,0.3510780516495598
36,B,brightness_dark,7,14,0.7,"[0.0032395771324153777, -0.018774240506456735, 0.016658747650481476, -0.007650195395355719, 0.0003608335889121739, 0.01970113386753561, -0.027468916621197326, 0.012434471392312713, 0.002974922787420453, -0.0014763338960680676]",0.11073937283815564,0.04480466931602627
36,B,brightness_dark,9,2,0.1,"[0.0019480983542452535, 0.015355686226995624, -0.007823446671395104, -0.007314887944442544, 0.0007411299590835627, -0.004688328362586945, -0.000692281568920719, 0.00027955702613470523, 0.003978159687777316, -0.001783686706890851]",0.044605262508472625,0.019909808770620648
36,B,contrast_low,0,1,0.05,"[-0.07795540664789877, 0.0035115119127208383, -0.041830055020989576, -0.024699466768854768, -0.0024468849833795304, -0.01707768090715813, -0.015595502253386719, 0.0011415514522677452, 0.1710792742038143, 0.0038726590128645728]",0.35920999316333496,0.1956386110019011
36,B,contrast_low,1,2,0.1,"[0.020455189167784313, -0.1461936713847548, -0.025255638311986406, 0.012194959955296226, -0.003525705601297455, -0.01114959694239161, 0.055445129038217106, -0.03443774452214807, 0.11690606845350532, 0.015561010147775368]",0.4411247135251567,0.20219695151900188
36,B,contrast_low,6,1,0.05,"[-0.002956838904865292, -0.069659948448652, -0.03729028750318114, -0.06592424483025663, 0.0020435204821476517, -0.058924288118732626, 0.27742657378080465, -0.002870681006194819, -0.041157591143888575, -0.0006862143071807904]",0.5589401885259042,0.3045360955075548
36,B,contrast_low,7,14,0.7,"[-0.0032854120630965225, 1.993761049810805e-05, -0.003577925208111593, -0.0034444166457677644, -0.004037031410339981, 0.015593877448431825, -0.05074111358288974, 0.0327768765785556, 0.015585636589684301, 0.001109570683035667]",0.13017179782041108,0.0647151758255037
36,B,contrast_low,9,2,0.1,"[-0.02368096795352908, 0.012995039962281352, -0.01017623001504675, 0.000672089834169623, -0.001952457981321841, -0.0008529654156761365, 0.006680927288104217, 0.007824800099292074, 0.004768709117079939, 0.0037210550646466847]",0.07332524273114768,0.031315418479259234
36,B,gaussian_noise,0,1,0.05,"[-0.00508657675477861, -0.02356575655466872, 0.014257031801998166, -0.002193177067166069, 0.001062627040016341, -0.0012919179229721744, -0.0077704034556676585, 0.00016167920316212045, 0.025810486834501045, -0.00138399312442445]",0.08258364975935537,0.038994760318588444
36,B,gaussian_noise,1,2,0.1,"[-0.021231498436484884, -0.0059660892237115015, 0.016208702751260462, 0.010909038015001395, 0.0042075222306403315, 0.00648854090098424, 0.005370752586638716, -0.010550967781622171, -0.0034788942472983864, -0.001957106795408097]",0.08636911296905019,0.03292423400458274
36,B,gaussian_noise,6,1,0.05,"[9.883071128047316e-05, -0.0036551599366841797, -0.0016540138253673259, -0.002081156088697231, 0.003427160607578042, 0.00956970356425179, 0.002141681254327954, -4.0599501512032093e-05, -0.007245635085299962, -0.0005608116998771836]",0.03047475227487617,0.013459709308776357
36,B,gaussian_noise,7,14,0.7,"[0.003105838013319137, -0.008409857593875567, 0.0063846203347465436, 0.0003598841479567072, 0.002154975764376142, 0.005980523903795137, -0.023148532876829275, 0.016677418992658705, -0.001898514677551387, -0.001206356008596237]",0.06932652231370486,0.031316544286505515
36,B,gaussian_noise,9,2,0.1,"[0.020542873845914925, -0.0463393532891489, 0.0023624499035273597, -0.001377652935986011, 0.0014729102357929928, -0.0005110314986963432, -0.004933323471432466, 0.002568474882615251, 0.022777665749786374, 0.00343698657762688]",0.1063227223905275,0.05604306131413586
36,B,gaussian_blur,0,1,0.05,"[-0.022929748748462264, -0.011938526197493526, -0.013451160823712865, -0.01045275975857362, -0.0005936549813923692, -0.00644777219709981, -0.005535180877311564, -0.004028528670797976, 0.07680648338525459, -0.0014291511304107447]",0.15361296677050934,0.08335806814947942
36,B,gaussian_blur,1,2,0.1,"[-0.0001492449830006598, -0.00935365443175551, -0.0020686060655536326, 0.0033322449204302336, 0.004906930170745977, -0.008193969044294612, 0.013565313037260024, -0.02181157762877001, 0.016242119120013332, 0.003530444904925007]",0.083154104306749,0.033617678625202464
36,B,gaussian_blur,6,1,0.05,"[0.0016194288034474796, 0.012600730769272636, -0.0038362987077127375, -0.025375868108565625, 0.00014436371383626245, -0.01703242030227621, 0.026175830548552603, -0.0031912542836294543, 0.008418109114211939, 0.00047737845286303406]",0.09887168280436799,0.04332006091752259
36,B,gaussian_blur,7,14,0.7,"[0.004402373834441045, -0.007901928795382623, 0.004540674688629287, 0.005761646666088485, -0.003575799869925206, 0.006762975100154764, -0.016659348505917854, 0.005705269677481653, 0.002134169077488632, -0.0011700318730582006]",0.058614218088567746,0.022586887720158474
36,B,gaussian_blur,9,2,0.1,"[0.000564494915339539, -0.013331906218817746, 0.0029065180273349853, -0.0018818265658338343, 0.0009842878609897937, -0.0011881538339421072, 0.008743615600186203, -0.0030316755880662252, -0.0003641176088096665, 0.006598763411619156]",0.039595359630939256,0.017937284051967428
37,A,brightness_dark,2,6,0.3,"[0.0024570901407811735, 0.03238782894514255, -0.031451011479278645, -0.025583325750508215, 0.03151676018928591, -0.027291287572097672, 0.00450589428983969, 0.009791734981916565, -9.356988495468066e-06, 0.003675673243414045]",0.16866996358075995,0.06757583742796565
37,A,brightness_dark,6,1,0.05,"[-0.0028993091923124673, 0.0083113038954064, -0.03436313868583038, -0.02753277972176868, -0.008910330185395374, -0.017740891350056562, 0.09310205856050247, -0.006099330304079401, -0.005651913207153567, 0.0017843301906874387]",0.20639538529319276,0.10559743998403959
37,A,brightness_dark,9,13,0.65,"[0.005091660962637544, -0.014864443443916242, 0.008165254922927079, 0.012364143144916871, -0.0006024419094201507, 0.006659199812795977, -0.006134215664576226, -0.0010016894948796096, 0.0018442871369062641, -0.011521755467391492]",0.06824909196036745,0.026189925927321507
37,A,contrast_low,2,6,0.3,"[-0.01422920676389889, 0.013445033819515659, -0.016752428578304168, 0.017370533589219805, 0.004458898184513227, 0.014172480908071494, -0.01755499935254043, 0.008843939072175785, -0.01319678811426913, 0.00344253723551646]",0.12346684561802507,0.04193756177728377
37,A,contrast_low,6,1,0.05,"[0.0016943611153835362, -0.02630123425074503, 0.047278429297633026, -0.015422892985207604, 0.03259704092063831, -0.002255994159958641, -0.047196614460408015, 0.003975718076711408, 0.004162868953226602, 0.001468317492726412]",0.18235347171263858,0.08061147597550204
37,A,contrast_low,9,13,0.65,"[-0.0018120055510565253, -0.02960361335900319, 0.012796635793371473, 0.002798831419250594, 0.0038993903181773967, 0.003027930566215954, 0.013818123616393826, 0.004005290553615658, -0.0017055662900918311, -0.00722501706687324]",0.08069240453404969,0.03657473119543934
37,A,gaussian_noise,2,6,0.3,"[0.0037376689274042155, -0.005168985000387753, -0.002129994905809174, 0.005997469887227352, 0.0015827001474847252, 0.005600049133714244, -0.01289602332929804, 0.00011435766891755572, 0.003980351619235545, -0.0008175941484887175]",0.042025194767967324,0.017259569604702887
37,A,gaussian_noise,6,1,0.05,"[0.0007214262554607019, -0.0047548371410507245, 0.008805336683137738, -0.00788699661570235, 0.0035397344129864047, 0.00033049529864660754, 0.00030665891546138857, -0.00014852184424787862, -0.00018527694405817696, -0.0007280190206338348]",0.027407303131385806,0.013273544602910617
37,A,gaussian_noise,9,13,0.65,"[0.000998548544998444, 0.013223050594906638, 0.004163147114794569, -0.006175463705746925, 0.0028291203680258625, -0.0015509417250480668, -0.006268950976831805, 0.001434302760944757, -0.006748834747123816, -0.001903978228919724]",0.045296338767340606,0.01822779549764681
37,A,gaussian_blur,2,6,0.3,"[-0.003499517200890062, 0.010542462980718585, 0.00433396142557535, -0.0019141830215268912, 0.0067256476936850135, -0.0034103719487143525, -0.011413569160526077, 0.0009222022892317605, -0.002532854721853231, 0.00024622166429990634]",0.04554099210702123,0.018447179582254124
37,A,gaussian_blur,6,1,0.05,"[0.0027429089146778687, -0.002167904027925313, 0.04384759260569214, -0.011667829337521626, 0.02295150881255155, -0.0009960463475898393, -0.05763073750629205, -0.00014484440517610608, 0.003056847493456173, 8.503798127325497e-06]",0.14521472324901,0.07700262408116786
37,A,gaussian_blur,9,13,0.65,"[-8.305324251160068e-05, -0.0011519421405915553, 0.0029976445031279567, -0.002424217873350551, 0.0021923198686453343, -0.0007951028473216354, 0.00880362533256926, -0.00030392474144680034, -0.010658472831480137, 0.00142312397235958]",0.03083342735340441,0.014658087956144462
37,B,brightness_dark,2,6,0.3,"[0.002263900531302203, 0.032646278031227126, -0.03039162116836641, -0.02579226370641774, 0.031061626888325797, -0.02719164621954001, 0.003331311240155621, 0.009977086677764244, 0.00027303612188907256, 0.0038222916036600206]",0.16675106218864824,0.06700246908368801
37,B,brightness_dark,6,1,0.05,"[-0.0030430669442080074, 0.009462998776121952, -0.037015415578602495, -0.030835900836678268, -0.009406190519210648, -0.01949231134957232, 0.10022300090486858, -0.006262800673409879, -0.005613982034685015, 0.0019836682553760025]",0.22333933587273316,0.11405066116269373
37,B,brightness_dark,9,13,0.65,"[0.004917802557668181, -0.014695158649853102, 0.00834676967431705, 0.013120922120289487, -0.0007309747536495791, 0.006983668698132942, -0.006443996472191363, -0.001019972925384794, 0.0012082638320839445, -0.011687324081412636]",0.06915485376498308,0.026681163103829234
37,B,contrast_low,2,6,0.3,"[-0.014740198977135327, 0.012220214001631279, -0.012630275733756746, 0.015018416495107517, 0.008762860406881887, 0.01257633407231551, -0.019003942407967017, 0.00971879982944139, -0.01571902680386364, 0.0037968191173450372]",0.12418688784544536,0.04127643677344168
37,B,contrast_low,6,1,0.05,"[0.0025528623955838985, -0.03187388003207363, 0.03992920675764054, -0.015567916452579288, 0.030173705708508684, -0.003190544422537328, -0.030439457914405887, 0.0033382776766332483, 0.0038018613671747664, 0.0012758849160551169]",0.16214359764319242,0.06880102999024074
37,B,contrast_low,9,13,0.65,"[0.0012126968841501204, -0.03112642020051315, 0.011618113407360194, 0.003546207899723576, 0.0035777912690604617, 0.003261362983089825, 0.014746686167726036, 0.003522869611740531, -0.002353663902070563, -0.008005644120266931]",0.08297145644570138,0.037958178716760375
37,B,gaussian_noise,2,6,0.3,"[0.003281708563542006, -0.005763271555868504, -0.0028667483663874505, 0.0074489347664913885, 0.0017904744032770509, 0.0074468212501223735, -0.014473247145671664, 0.0005321852061901944, 0.0033250326184674703, -0.0007218897401629325]",0.047650313616181036,0.01968973848324572
37,B,gaussian_noise,6,1,0.05,"[0.0013213995917422255, -0.004181119641367609, 0.008591321198580915, -0.007924275929244246, 0.002679531008236563, 0.0005888657495182678, -0.0013969689636979532, -8.660319434345559e-05, 0.0009324845942122947, -0.0005246344136370668]",0.028227204284580594,0.012902063701468477
37,B,gaussian_noise,9,13,0.65,"[0.0012339295867265648, 0.014038775146726523, 0.0034022663485822474, -0.006379016833887967, 0.0027081353105880765, -0.0016461800454498701, -0.006828645531021402, 0.001702138988269139, -0.0059796607790652545, -0.0022517421914680646]",0.04617049076178511,0.018742340578882116
37,B,gaussian_blur,2,6,0.3,"[-0.0035675514983470394, 0.011079944028606077, 0.006153298725869338, -0.0025400289882593213, 0.007056925239571438, -0.0041256947689107815, -0.01187512844133462, 0.00045444193510336267, -0.002913997903947807, 0.0002777916716493727]",0.05004480320159916,0.01991036694719933
37,B,gaussian_blur,6,1,0.05,"[0.002813077829152553, -0.004060765450372691, 0.0428198246516094, -0.011761739668514307, 0.021974693936514814, -0.0010805129901298033, -0.053067731997202494, -0.00043812740631084604, 0.002807779029288422, -6.497934035117753e-06]",0.14083075089313044,0.07283264109118355
37,B,gaussian_blur,9,13,0.65,"[5.5816970191552295e-06, -0.0014089171881855878, 0.0023696354838964803, -0.001969501009093294, 0.0019440946639446878, -0.0006449134557427773, 0.009751318165022727, -0.000580376124432562, -0.010820767613837379, 0.0013538453814087303]",0.03084895078258338,0.015166461493980416
38,A,brightness_dark,8,20,1.0,"[0.006871362339721854, -0.020125842198735255, 0.008746339962358872, 0.0023111809693188087, 0.0008639308251295417, -0.002299110833151213, 0.008145894517704307, 0.0027619155966583653, 0.003348785246755026, -0.01062445642576033]",0.06609881891529358,0.027170106075323924
38,A,contrast_low,8,20,1.0,"[-0.010115145373808448, 0.05564954926030102, -0.001713865196259115, -0.005975701101898753, 0.0016987359598562516, -0.005691517403011928, -0.002702137329216897, 0.0019256489569197868, -0.026985608500862124, -0.00608995927201977]",0.1185478683541541,0.06363516520553807
38,A,gaussian_noise,8,20,1.0,"[-0.0025496425264496247, 0.01681144406207269, -0.007384207380816174, -0.0006941121655039614, -0.0008042168432279111, 0.0009636830506026556, -0.004651607018139079, -0.0007984719142524743, -0.0010386479733363596, 0.0001457787090504599]",0.03584181164345139,0.019211562530221462
38,A,gaussian_blur,8,20,1.0,"[0.0038574846569778415, 0.026810959441206844, -0.006011563571428125, -0.006308763961171689, -0.001236151395301444, -0.004199737119665927, -0.0060915027345123, -0.0012369225759747693, -0.005298155678068017, -0.0002856470620623344]",0.061336888196369295,0.029926600647768198
38,B,brightness_dark,8,20,1.0,"[0.0066608471642745914, -0.020503074023915047, 0.008693097803562227, 0.002441407287986936, 0.0007602448470961781, -0.002210697219170738, 0.008127262197233667, 0.002710898947415054, 0.004036729043025711, -0.01071671604750845]",0.06686097458118859,0.027500600918923507
38,B,contrast_low,8,20,1.0,"[-0.005733198462473735, 0.05181387569125859, -2.5983729386988563e-05, -0.005004329977308347, 0.00161490930773895, -0.005478704011116697, -0.0031272829532361483, 0.0016700671447989965, -0.028449472610204307, -0.007279880400070205]",0.11019770428759296,0.060416500854690074
38,B,gaussian_noise,8,20,1.0,"[-0.0024600694229593573, 0.017540812367159514, -0.006900389031579177, -0.0008785114478407144, -0.0005656473813004121, 0.0008365379630799977, -0.005093887233192793, -0.000907704890468688, -0.0017503851933687309, 0.00017924427047039462]",0.037113189201419775,0.019824392451895555
38,B,gaussian_blur,8,20,1.0,"[0.003942426224507453, 0.02810401088344, -0.005983701048216224, -0.006312810509800232, -0.0011674146055303657, -0.004321691905811357, -0.006365807036543249, -0.0012964861387258298, -0.0060213298074325294, -0.0005771960558875015]",0.06409287421589474,0.031302846967974765
39,A,brightness_dark,2,20,1.0,"[0.0028757235590314706, 0.017280223437070558, -0.012025071276256627, -0.007325951263359123, 0.0009431425023925938, -0.003968946376839713, 0.018967021446093857, -0.008929388589243782, -0.009217709538345567, 0.0014009560994564423]",0.08293413408808972,0.03237592612571071
39,A,contrast_low,2,20,1.0,"[0.004254336697188277, -0.008926934402405502, -0.014444132659245601, 0.008995798687998935, -0.00036752693719836055, 0.012220132279687823, -0.007476508053709724, 5.8948384989016e-06, 0.004235434156673504, 0.0015035053925117536]",0.06243020410511838,0.024757044416499983
39,A,gaussian_noise,2,20,1.0,"[0.0016338955664063765, -0.0037319527515936313, -0.008761974824557595, 0.0019077790533434114, 0.0013103327308959939, 0.0006556309590095843, -0.003344920390082662, -0.00019540626226274144, 0.009946661173153279, 0.000579954745688149]",0.032068508456993425,0.014479462201634399
39,A,gaussian_blur,2,20,1.0,"[0.006876359272816872, -0.0040384216787100885, -0.00663827823056129, -0.003791739986127335, -0.0005674526138426117, -0.0014284920315122962, -0.007774512531010691, 0.0024795019205921948, 0.014516905544832148, 0.0003661303335232291]",0.048477794143528756,0.020046579791413017
