client,bank,context,salt,valid_positive_P00_gain,P00_gain_contribution_exact,actual_macro_contribution_exact,capture_deficit_actual,capture_deficit_null_median,capture_deficit_null_p95,capture_deficit_percentile,capture_deficit_above_p95
91,B,clean,T013-S1,True,275/42978,1010/21489,-0.03636363636363636,1.0,3.1454545454545455,0.140625,False
92,B,clean,T013-S1,True,7524/224549,4766/9763,0.19858791049926783,0.0,1.0,0.84375,False
93,B,clean,T013-S1,False,-1537/226642,6183257/84537466,,,,,
94,B,clean,T013-S1,True,14348/22425,26329141/22559550,0.0,0.0,0.0,0.984375,False
95,B,clean,T013-S1,True,6172/456573,1419296/8499075,0.0,0.0,0.001649384316267044,0.5546875,False
96,B,clean,T013-S1,True,60769/8674887,229/17043,7.685892478072701,0.036762164919613594,7.685892478072701,1.0,False
97,B,clean,T013-S1,True,10/1509,640/1509,0.0,0.0,7.499999999999915,0.9140625,False
98,B,clean,T013-S1,True,2305091/28783950,1870170046/10808373225,0.0,0.0,0.0,0.953125,False
99,B,clean,T013-S1,True,256048801264/1746755391225,7129108198613/25467187298150,0.0,0.0,0.9094287406267167,0.71875,False
0,B,clean,T013-S2,True,107855/1018509,252481/575679,0.43593749442806046,0.0,1.083204872638834,0.8828125,False
1,B,clean,T013-S2,True,4129/28275,62191/260130,0.0,0.0,0.8183579559215306,0.8671875,False
2,B,clean,T013-S2,True,5/377,865/42978,0.5,2.017543859649123,2.017543859649123,0.34375,False
3,B,clean,T013-S2,True,75/758,115/379,0.0,0.0,0.0,0.984375,False
4,B,clean,T013-S2,True,13519/112650,781/4506,0.0,0.0,1.0,0.859375,False
5,B,clean,T013-S2,True,856292/14297775,1548034/4765925,0.8780100713308077,-0.10462435711182638,0.8780100713308077,0.9921875,False
6,B,clean,T013-S2,False,0,39085745/47649017,,,,,
7,B,clean,T013-S2,True,4/299,4811/17043,0.4692982456140351,0.4692982456140351,1.4956140350877192,0.671875,False
8,B,clean,T013-S2,True,10231/28425,1716971/2833025,0.0,0.0,0.2769059720457397,0.9453125,False
9,B,clean,T013-S2,True,36913319/371179497,12001685/32276478,0.0,0.0,0.933319393468791,0.7734375,False
10,B,clean,T013-S2,True,127602031/6395181234,341269213/2131727078,6.311283454414609,0.0,6.311283454414609,1.0,False
11,B,clean,T013-S2,True,22565/1133259,903335/1133259,0.0,0.0,0.0,0.9765625,False
12,B,clean,T013-S2,True,17989845/193044358,4410522431/13320060702,0.0,0.0,0.9991617493091242,0.8046875,False
13,B,clean,T013-S2,True,4201/44850,18299/44850,0.0,0.0002380385622471337,0.0002380385622471337,0.484375,False
14,B,clean,T013-S2,True,20/503,46862/150397,0.0,0.0,0.0,1.0,False
15,B,clean,T013-S2,True,5/373,5/373,0.0,0.0,0.5,0.8828125,False
16,B,clean,T013-S2,False,0,10619558/114295441,,,,,
17,B,clean,T013-S2,False,-11932/224549,73374/224549,,,,,
18,B,clean,T013-S2,False,0,5/758,,,,,
19,B,clean,T013-S2,True,22625/1137786,125678645/431220894,0.0,0.0,0.0,0.9765625,False
20,B,clean,T013-S2,False,0,1190/1527,,,,,
21,B,clean,T013-S2,True,5/373,5/373,0.0,0.0,1.0,0.9375,False
22,B,clean,T013-S2,False,0,321554/451191,,,,,
23,B,clean,T013-S2,True,28304945/859010322,153860800/429505161,1.0065091099806058,0.0,0.1992501663578573,0.9765625,True
24,B,clean,T013-S2,True,4838864/91149175,21623/650325,1.1222436412911097,0.8724464437119532,1.1255503013379449,0.8828125,False
25,B,clean,T013-S2,False,-2/299,10622759/114000926,,,,,
26,B,clean,T013-S2,False,0,214454/152191,,,,,
27,B,clean,T013-S2,True,60/299,28/23,0.3,0.0,0.30000000000000004,0.8046875,False
28,B,clean,T013-S2,False,-11285/561678,282619/7020975,,,,,
29,B,clean,T013-S2,True,178/299,758/299,0.0,0.0,0.2696629213483146,0.8359375,False
30,B,clean,T013-S2,True,23219/75450,24557/37725,0.6328868598992204,0.0,0.6328868598992204,0.9921875,False
31,B,clean,T013-S2,True,113140/1133259,320335243/338844441,0.0,0.0,1.0,0.859375,False
32,B,clean,T013-S2,True,640286512/10737629025,9699084983/21475258050,0.0,0.0,0.0,0.9765625,False
33,B,clean,T013-S2,False,-4855/187226,64985/187226,,,,,
34,B,clean,T013-S2,True,20/1509,634556555/3653249263,0.0,2.7591093117408905,3.0,0.296875,False
35,B,clean,T013-S2,False,0,170717/224549,,,,,
36,B,clean,T013-S2,True,5/754,231/17342,1.9875573018991486,0.0,1.9875573018991486,1.0,False
37,B,clean,T013-S2,True,5110/256027,91534675/576828831,0.0,1.4953124036401129,3.984344422700587,0.3203125,False
38,B,clean,T013-S2,False,0,85/751,,,,,
39,B,clean,T013-S2,True,30/503,910/1509,0.0,0.0,0.0,0.9921875,False
40,B,clean,T013-S2,False,0,10769/537225,,,,,
41,B,clean,T013-S2,True,173528/12799293,564271/6459297,-0.4951941709102264,-0.49519417091022633,1.9862676576097793,0.0,False
42,B,clean,T013-S2,False,-3158/451191,409749175/342002778,,,,,
43,B,clean,T013-S2,True,16815/282734,42925/282734,0.0,0.0,0.0,0.953125,False
44,B,clean,T013-S2,True,7545/569258,144815/1146777,-0.004638833664678595,0.0,5.658001044160699,0.0,False
45,B,clean,T013-S2,True,10/1509,17535/377753,0.0,0.0,0.0,1.0,False
46,B,clean,T013-S2,True,14/75,4/15,0.0,0.0,0.0,0.9921875,False
47,B,clean,T013-S2,False,0,15053882/112948147,,,,,
48,B,clean,T013-S2,True,9345/281242,17035/285766,-0.19637863149766147,0.5997690410545055,1.0,0.0,False
49,B,clean,T013-S2,True,110/17043,271/897,0.9818181818181818,7.172727272727273,8.281818181818181,0.09375,False
50,B,clean,T013-S2,True,1001/25150,18074813/56662950,0.9835771809015956,0.0,0.9835771809015956,0.9921875,False
51,B,clean,T013-S2,False,0,0,,,,,
52,B,clean,T013-S2,False,0,83345/1143822,,,,,
53,B,clean,T013-S2,True,353/17342,4165/17342,0.0,0.0,0.6855524079320113,0.5390625,False
54,B,clean,T013-S2,True,2946635050/36581905841,36206029055/73163811682,0.7519967168426009,0.0,0.7519967168426009,0.9921875,False
55,B,clean,T013-S2,True,35/569258,846348935/859010322,0.0,0.0,1.0,0.9375,False
56,B,clean,T013-S2,False,0,20013290/189716007,,,,,
57,B,clean,T013-S2,False,-73786/2891629,44247243/144581450,,,,,
58,B,clean,T013-S2,False,0,2/299,,,,,
59,B,clean,T013-S2,True,58976993/4326029175,900032663/2884019450,0.0,0.0,1.0,0.53125,False
60,B,clean,T013-S2,True,65/379,555/758,0.0,0.0,0.0,0.9765625,False
61,B,clean,T013-S2,True,1133/56850,284633/10716225,0.0,0.0,0.6690203000882613,0.890625,False
62,B,clean,T013-S2,True,527/76350,349012/4822775,1.9316888045540797,0.0,1.9316888045540797,1.0,False
63,B,clean,T013-S2,False,0,9429473/18858450,,,,,
64,B,clean,T013-S2,True,220566651/4720898650,1701176284/7081347975,0.0,0.0,1.469670258235606,0.6640625,False
65,B,clean,T013-S2,True,61/150,16/25,0.0,0.0,0.0,1.0,False
66,B,clean,T013-S2,True,67615345/322521857034,9492765/288223286,32.23739766468692,32.23739766468691,158.10049301678487,0.6796875,False
67,B,clean,T013-S2,True,3481543087/32754962630,3083634/12522925,0.0,0.0,0.8123316813437251,0.7890625,False
68,B,clean,T013-S2,True,46312/494247,4001/8671,0.0,0.0,1.2855307479702884,0.53125,False
69,B,clean,T013-S2,True,56145379/497212482,77564431/248606241,0.0,0.0,0.8239402747641974,0.625,False
70,B,clean,T013-S2,True,2120610/107305133,837261642/2468018059,0.0,0.0,1.0020222365262825,0.9140625,False
71,B,clean,T013-S2,True,1/56325,1501/56325,0.0,-376.51340482573727,0.0,0.953125,False
72,B,clean,T013-S2,True,572641/8538870,11076766/21347175,0.5030862267982907,0.0,0.5030862267982907,0.9609375,False
73,B,clean,T013-S2,True,207717931/838572410,232511986/331015425,0.0,0.0,0.0,0.953125,False
74,B,clean,T013-S2,False,0,2237298/2891629,,,,,
75,B,clean,T013-S2,True,427831/12918594,3024998/6459297,5.656380673677223,1.0,5.656380673677223,1.0,False
76,B,clean,T013-S2,False,0,391747289/662030850,,,,,
77,B,clean,T013-S2,True,22670/571911,261230/571911,0.0,0.0,0.0,0.9921875,False
78,B,clean,T013-S2,True,13/75,15394/56325,0.0,0.0,0.0,0.953125,False
79,B,clean,T013-S2,True,20/1509,26938/451191,0.0,0.0,0.491,0.9296875,False
80,B,clean,T013-S2,False,0,443215/1146777,,,,,
81,B,clean,T013-S2,True,5/754,15/754,0.0,0.0,0.0,0.9609375,False
82,B,clean,T013-S2,True,10921/71630,160546/537225,0.0,0.0,0.9130116289717058,0.921875,False
83,B,clean,T013-S2,True,26375/283127,67253545/32276478,0.0,0.0,0.9003412322274857,0.90625,False
84,B,clean,T013-S2,False,-4850/768081,821870/768081,,,,,
85,B,clean,T013-S2,True,2297/76350,11572/12725,0.0,0.0,1.8040922942969089,0.828125,False
86,B,clean,T013-S2,True,2518/37725,254009/6400675,0.9001191421763304,0.0,0.9001191421763304,0.9609375,False
87,B,clean,T013-S2,False,-188506/13912275,472049/1854970,,,,,
88,B,clean,T013-S2,False,0,589167/2891629,,,,,
89,B,clean,T013-S2,True,647307486193/8063046425850,1795084822/10808373225,0.9170686761778092,0.0,0.9170686761778092,0.96875,False
90,B,clean,T013-S2,True,170263477/2317094650,640850827/2131727078,0.0,0.0,0.936201825989178,0.921875,False
91,B,clean,T013-S2,True,275/42978,1010/21489,-0.03636363636363636,1.0,3.1454545454545455,0.1875,False
92,B,clean,T013-S2,True,7524/224549,4766/9763,0.19858791049926783,0.0,1.0,0.921875,False
93,B,clean,T013-S2,True,563257/42268733,6183257/84537466,0.5029720003479762,0.5029720003479761,0.5029720003479761,0.9765625,True
94,B,clean,T013-S2,True,14348/22425,26329141/22559550,0.0,0.0,0.0,0.984375,False
95,B,clean,T013-S2,True,6172/456573,1419296/8499075,0.0,0.0,0.001649384316267044,0.53125,False
96,B,clean,T013-S2,True,60769/8674887,229/17043,7.685892478072701,1.0,7.685892478072701,1.0,False
97,B,clean,T013-S2,True,10/1509,640/1509,0.0,0.0,1.0,0.921875,False
98,B,clean,T013-S2,True,2305091/28783950,1870170046/10808373225,0.0,0.0,0.0,0.953125,False
99,B,clean,T013-S2,True,256048801264/1746755391225,7129108198613/25467187298150,0.0,0.0,0.9094287406267167,0.703125,False
0,B,clean,T013-S3,True,107855/1018509,3577463/8827078,0.7503685503685503,0.0,1.127421074590886,0.8828125,False
1,B,clean,T013-S3,True,4129/28275,62191/260130,0.0,0.0,0.8183579559215306,0.765625,False
2,B,clean,T013-S3,True,5/377,865/42978,0.5,2.017543859649123,2.017543859649123,0.328125,False
3,B,clean,T013-S3,True,75/758,115/379,0.0,0.0,0.0,0.9765625,False
4,B,clean,T013-S3,True,13519/112650,781/4506,0.0,0.0,1.0,0.8515625,False
5,B,clean,T013-S3,True,945881/14297775,1548034/4765925,0.8895643320882859,0.0,0.889564332088286,0.75,False
6,B,clean,T013-S3,False,0,39085745/47649017,,,,,
7,B,clean,T013-S3,True,4/299,4811/17043,0.4692982456140351,0.4692982456140351,1.4956140350877192,0.6875,False
8,B,clean,T013-S3,True,10231/28425,1716971/2833025,0.0,0.0,0.2769059720457397,0.9453125,False
9,B,clean,T013-S3,True,36913319/371179497,12001685/32276478,0.0,0.0,0.933319393468791,0.75,False
10,B,clean,T013-S3,True,127602031/6395181234,341269213/2131727078,6.311283454414609,0.0,6.311283454414609,1.0,False
11,B,clean,T013-S3,True,22565/1133259,903335/1133259,0.0,0.0,0.0,0.984375,False
12,B,clean,T013-S3,True,17989845/193044358,4410522431/13320060702,0.0,0.0,0.9991617493091242,0.7734375,False
13,B,clean,T013-S3,True,4201/44850,18299/44850,0.0,0.0002380385622471337,0.0002380385622471337,0.484375,False
14,B,clean,T013-S3,True,20/503,46862/150397,0.0,0.0,0.0,1.0,False
15,B,clean,T013-S3,True,15/746,5/373,0.3333333333333333,0.33333333333333337,1.0,0.15625,False
16,B,clean,T013-S3,False,0,10619558/114295441,,,,,
17,B,clean,T013-S3,False,-11932/224549,80849/224549,,,,,
18,B,clean,T013-S3,False,0,5/758,,,,,
19,B,clean,T013-S3,True,22625/1137786,125678645/431220894,0.0,0.0,0.0,0.9765625,False
20,B,clean,T013-S3,False,0,1190/1527,,,,,
21,B,clean,T013-S3,True,25/746,5/373,0.6,0.6,0.8,0.9375,False
22,B,clean,T013-S3,False,0,321554/451191,,,,,
23,B,clean,T013-S3,True,28304945/859010322,153860800/429505161,1.0065091099806058,0.0,0.0,0.9765625,True
24,B,clean,T013-S3,True,4838864/91149175,21623/650325,1.1222436412911097,0.8724464437119532,1.1255503013379449,0.8671875,False
25,B,clean,T013-S3,True,2/299,10622759/114000926,1.0,3.0,3.0,0.1875,False
26,B,clean,T013-S3,False,0,214454/152191,,,,,
27,B,clean,T013-S3,True,60/299,28/23,0.3,0.0,0.30000000000000004,0.8125,False
28,B,clean,T013-S3,False,-11285/561678,282619/7020975,,,,,
29,B,clean,T013-S3,True,178/299,758/299,0.0,0.0,0.2696629213483146,0.8359375,False
30,B,clean,T013-S3,True,23219/75450,24557/37725,0.6328868598992204,0.3921357508936647,0.6328868598992204,0.9921875,False
31,B,clean,T013-S3,True,113140/1133259,320335243/338844441,0.0,0.0,1.0,0.890625,False
32,B,clean,T013-S3,True,640286512/10737629025,9699084983/21475258050,0.0,0.0,0.0,0.9609375,False
33,B,clean,T013-S3,False,-6985/561678,64985/187226,,,,,
34,B,clean,T013-S3,True,20/1509,634556555/3653249263,0.0,2.5182186234817814,3.0,0.4296875,False
35,B,clean,T013-S3,False,0,170717/224549,,,,,
36,B,clean,T013-S3,True,5/754,231/17342,1.9875573018991486,0.0,1.9875573018991486,1.0,False
37,B,clean,T013-S3,True,5110/256027,91534675/576828831,0.0,1.1660143509458578,3.984344422700587,0.34375,False
38,B,clean,T013-S3,False,0,85/751,,,,,
39,B,clean,T013-S3,True,30/503,910/1509,0.0,0.0,0.0,0.9921875,False
40,B,clean,T013-S3,False,0,10769/537225,,,,,
41,B,clean,T013-S3,False,-62822323/9701864094,564271/6459297,,,,,
42,B,clean,T013-S3,True,2171059/342002778,409749175/342002778,1.0,1.0,12.243584352152567,0.8359375,False
43,B,clean,T013-S3,True,16815/282734,42925/282734,0.0,0.0,0.21743978590543872,0.9453125,False
44,B,clean,T013-S3,True,7545/569258,115503655/869256966,-0.5023194168323393,0.0,5.0103313756405035,0.0859375,False
45,B,clean,T013-S3,True,10/1509,17535/377753,0.0,0.0,0.0,1.0,False
46,B,clean,T013-S3,True,14/75,4/15,0.0,0.0,0.0,0.9921875,False
47,B,clean,T013-S3,False,0,15053882/112948147,,,,,
48,B,clean,T013-S3,True,9345/281242,25/754,0.599802922562402,0.5997690410545055,1.0,0.5859375,False
49,B,clean,T013-S3,True,110/17043,4805/17043,4.109090909090909,7.172727272727273,8.281818181818181,0.265625,False
50,B,clean,T013-S3,True,1001/25150,18074813/56662950,0.9835771809015956,0.0,0.9835771809015956,0.953125,False
51,B,clean,T013-S3,False,0,0,,,,,
52,B,clean,T013-S3,False,0,83345/1143822,,,,,
53,B,clean,T013-S3,True,349/8671,3591/17342,1.316618911174785,0.34097421203438394,1.0,1.0,True
54,B,clean,T013-S3,True,2946635050/36581905841,36206029055/73163811682,0.7519967168426009,0.0,0.7519967168426009,1.0,False
55,B,clean,T013-S3,True,35/569258,846348935/859010322,0.0,0.0,0.0,0.9765625,False
56,B,clean,T013-S3,False,0,20013290/189716007,,,,,
57,B,clean,T013-S3,False,-73786/2891629,44247243/144581450,,,,,
58,B,clean,T013-S3,False,0,2/299,,,,,
59,B,clean,T013-S3,True,58976993/4326029175,900032663/2884019450,0.0,0.0,1.0,0.515625,False
60,B,clean,T013-S3,True,65/379,555/758,0.0,0.0,0.0,0.96875,False
61,B,clean,T013-S3,True,1133/56850,426383/21432450,0.33451015004413065,0.0,0.6690203000882613,0.9140625,False
62,B,clean,T013-S3,True,527/76350,349012/4822775,1.9316888045540797,0.0,1.9316888045540797,0.9921875,False
63,B,clean,T013-S3,False,0,9429473/18858450,,,,,
64,B,clean,T013-S3,True,220566651/4720898650,1701176284/7081347975,0.0,0.0,1.276358565798474,0.703125,False
65,B,clean,T013-S3,True,61/150,16/25,0.0,0.0,0.0,1.0,False
66,B,clean,T013-S3,True,20501830/161260928517,9492765/288223286,52.5107046541699,52.5107046541699,260.05989940897956,0.6796875,False
67,B,clean,T013-S3,True,3481543087/32754962630,3083634/12522925,0.0,0.0,0.8123316813437251,0.765625,False
68,B,clean,T013-S3,True,46312/494247,4001/8671,0.0,0.0,1.2855307479702884,0.546875,False
69,B,clean,T013-S3,True,56145379/497212482,77564431/248606241,0.0,0.0,0.8239402747641974,0.625,False
70,B,clean,T013-S3,True,2120610/107305133,837261642/2468018059,0.0,0.0,0.7674427994775032,0.9375,False
71,B,clean,T013-S3,True,1/56325,1501/56325,0.0,-376.51340482573727,0.0,0.96875,False
72,B,clean,T013-S3,True,572641/8538870,11076766/21347175,0.5030862267982907,0.0,0.5030862267982907,0.9765625,False
73,B,clean,T013-S3,True,207717931/838572410,232511986/331015425,0.0,0.0,0.0,0.953125,False
74,B,clean,T013-S3,False,0,2237298/2891629,,,,,
75,B,clean,T013-S3,True,427831/12918594,3024998/6459297,5.656380673677223,1.0,5.656380673677223,1.0,False
76,B,clean,T013-S3,False,0,391747289/662030850,,,,,
77,B,clean,T013-S3,True,22670/571911,261230/571911,0.0,0.0,0.0,0.9921875,False
78,B,clean,T013-S3,True,13/75,15394/56325,0.0,0.0,0.0,0.9609375,False
79,B,clean,T013-S3,True,20/1509,26938/451191,0.0,0.0,0.491,0.9296875,False
80,B,clean,T013-S3,False,0,443215/1146777,,,,,
81,B,clean,T013-S3,True,5/754,15/754,0.0,0.0,1.0,0.921875,False
82,B,clean,T013-S3,True,10921/71630,160546/537225,0.0,0.0,0.6997512437810893,0.90625,False
83,B,clean,T013-S3,True,26375/283127,67253545/32276478,0.0,0.0,0.850014218009475,0.9140625,False
84,B,clean,T013-S3,True,10120/768081,821870/768081,1.4792490118577075,1.0,10.881091798418849,0.9453125,False
85,B,clean,T013-S3,True,2297/76350,11572/12725,0.0,0.0,1.0,0.8125,False
86,B,clean,T013-S3,True,2518/37725,254009/6400675,0.9001191421763304,0.0,0.9001191421763304,0.9609375,False
87,B,clean,T013-S3,False,-188506/13912275,2423497/9274850,,,,,
88,B,clean,T013-S3,False,0,589167/2891629,,,,,
89,B,clean,T013-S3,True,647307486193/8063046425850,1795084822/10808373225,0.9170686761778092,0.0,0.9170686761778092,0.953125,False
90,B,clean,T013-S3,True,170263477/2317094650,640850827/2131727078,0.0,0.0,0.8225045057666712,0.9140625,False
91,B,clean,T013-S3,True,275/42978,1010/21489,-0.03636363636363636,1.0,3.1454545454545455,0.171875,False
92,B,clean,T013-S3,True,7524/224549,4766/9763,0.19858791049926783,0.0,1.0,0.8359375,False
93,B,clean,T013-S3,True,563257/42268733,6183257/84537466,0.5029720003479762,0.5029720003479761,0.5029720003479761,0.9609375,True
94,B,clean,T013-S3,True,14348/22425,26329141/22559550,0.0,0.0,0.0,0.984375,False
95,B,clean,T013-S3,True,6172/456573,1419296/8499075,0.0,0.0,0.001649384316267044,0.546875,False
96,B,clean,T013-S3,True,60769/8674887,229/17043,7.685892478072701,1.0,7.685892478072701,1.0,False
97,B,clean,T013-S3,True,10/1509,640/1509,0.0,0.0,1.0,0.9140625,False
98,B,clean,T013-S3,True,2305091/28783950,1870170046/10808373225,0.0,0.0,0.0,0.953125,False
99,B,clean,T013-S3,True,256048801264/1746755391225,7129108198613/25467187298150,0.0,0.0,0.9094287406267167,0.6953125,False
0,B,brightness_dark,T013-S0,True,5079/17342,3286315/8827078,0.0,0.0,0.0,0.96875,False
1,B,brightness_dark,T013-S0,True,1613/17342,1613/17342,0.0,0.0,0.0,0.984375,False
2,B,brightness_dark,T013-S0,False,0,10/741,,,,,
3,B,brightness_dark,T013-S0,True,80/379,80/379,0.0,0.0,0.0,1.0,False
4,B,brightness_dark,T013-S0,True,2251/112650,2251/112650,0.0,0.0,1.0,0.703125,False
5,B,brightness_dark,T013-S0,True,749512/14297775,4539512/14297775,0.0,0.0,0.8735844122575755,0.7890625,False
6,B,brightness_dark,T013-S0,True,85118035/285894102,231268015/285894102,0.0,0.0,0.4467594323576666,0.8515625,False
7,B,brightness_dark,T013-S0,True,6530/17043,5036/17043,0.351301684532925,0.351301684532925,0.618820826952526,0.9140625,False
8,B,brightness_dark,T013-S0,True,1008/9475,320342/2833025,0.0,0.0,1.0628749270053617,0.8125,False
9,B,brightness_dark,T013-S0,True,113446421/371179497,113446421/371179497,0.0,0.0,0.0,0.984375,False
10,B,brightness_dark,T013-S0,True,8942/451191,2045588173/6395181234,3.926218678691839,0.0,3.926218678691839,0.9921875,False
11,B,brightness_dark,T013-S0,True,106645/1133259,139181210/192276277,0.0,0.0,0.4369637582633973,0.7578125,False
12,B,brightness_dark,T013-S0,True,144732154043/1682767668686,1100528474969/5048303006058,0.0,0.0,1.0743247750609541,0.8515625,False
13,B,brightness_dark,T013-S0,True,248/741,7414/17043,0.0,0.0,0.300140252454418,0.7734375,False
14,B,brightness_dark,T013-S0,True,10/503,220/503,0.0,0.0,0.6666666666666667,0.9296875,False
15,B,brightness_dark,T013-S0,False,0,0,,,,,
16,B,brightness_dark,T013-S0,True,11974/224549,27341008/342886323,0.0,0.0,0.0,0.96875,False
17,B,brightness_dark,T013-S0,True,64355/224549,82323/224549,0.0,0.0,0.7659544712920519,0.7421875,False
18,B,brightness_dark,T013-S0,True,5/758,5/758,0.0,0.0,0.0,0.9609375,False
19,B,brightness_dark,T013-S0,True,10/503,550/1509,0.0,0.0,4.67369922710656,0.875,False
20,B,brightness_dark,T013-S0,True,80/509,350/509,0.0,0.0,0.125,0.9296875,False
21,B,brightness_dark,T013-S0,False,0,0,,,,,
22,B,brightness_dark,T013-S0,True,117982/451191,129186/150397,0.0,0.0,0.8273219643674403,0.65625,False
23,B,brightness_dark,T013-S0,True,54173590/429505161,93085825/286336774,0.0,0.0,0.0,0.9921875,False
24,B,brightness_dark,T013-S0,True,1145/42978,2/299,0.9947384892329189,0.0,0.9947384892329189,0.9765625,False
25,B,brightness_dark,T013-S0,True,15097/226642,10622759/114000926,0.0,0.0,1.1004173014506193,0.859375,False
26,B,brightness_dark,T013-S0,True,140978/456573,574592/456573,0.0,0.0,0.06362694888564169,0.8984375,False
27,B,brightness_dark,T013-S0,True,294/299,358/299,0.08163265306122448,0.0,0.0,0.984375,True
28,B,brightness_dark,T013-S0,True,7495/561678,25/741,-1.0226817878585723,0.0,1.0,0.0234375,False
29,B,brightness_dark,T013-S0,True,600/299,762/299,0.0,0.0,0.2533333333333333,0.890625,False
30,B,brightness_dark,T013-S0,True,40/1509,6403/15090,11.2425,0.0,11.2425,1.0,False
31,B,brightness_dark,T013-S0,True,200801023/338844441,252667058/338844441,0.0,0.0,0.0,1.0,False
